SlNo.,merchant_name,direction,lane,tag_id,vehicle_regn_number,txn_amount,initiated_time,inn_rr_time_sec,vehicle_class_code,vehicle_comvehicle,geocode,merchant_sub_type,city,state
81335,Link Road (L1) Toll,S,L1X3,AGZMY,OCDGP,387,00-01-1900 17:01,4317,VC10,T,"12.936583,77.531500",State,Bengaluru,Karnataka
81336,Link Road (L1) Toll,S,L1X2,JBMLY,JWWMN,100,00-01-1900 15:59,6046,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
81337,Link Road (L1) Toll,S,L1X3,IZWSG,GONFA,70,00-01-1900 11:07,212,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
81338,Link Road (L1) Toll,S,L1X3,BWHSA,AUKXC,210,00-01-1900 08:58,159,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
81339,Link Road (L1) Toll,S,L1X2,OBSSB,DPADW,210,00-01-1900 19:05,3506,VC20,T,"12.936583,77.531500",State,Bengaluru,Karnataka
81340,Link Road (L1) Toll,S,L1X2,UYQOA,GDFUS,380,00-01-1900 20:29,119264,VC12,T,"12.936583,77.531500",State,Bengaluru,Karnataka
81341,Link Road (L1) Toll,S,L1X2,OQSYK,LLXIC,105,00-01-1900 20:15,95483,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
81342,Link Road (L1) Toll,S,L1X3,EDXUN,FRIAO,100,00-01-1900 09:18,175,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
81343,Link Road (L1) Toll,S,L1X3,TRFQO,IWYSQ,100,00-01-1900 08:55,94,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
81344,Link Road (L1) Toll,S,L1X3,GGYKM,ZILZD,105,00-01-1900 20:37,73155,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
81345,Link Road (L1) Toll,S,L1X2,CJJGG,HSRXY,210,00-01-1900 18:29,3383,VC4,T,"12.936583,77.531500",State,Bengaluru,Karnataka
81346,Link Road (L1) Toll,S,L1X4,CWISS,APBXP,150,00-01-1900 17:47,3239,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
81347,Link Road (L1) Toll,S,L1X4,JZUBK,IDFLE,1350,00-01-1900 04:02,127,VC12,T,"12.936583,77.531500",State,Bengaluru,Karnataka
82960,Link Road (L1) Toll,S,L1X3,FAGKD,HWYNJ,150,00-01-1900 10:20,499,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
82961,Link Road (L1) Toll,S,L1X2,YABFQ,WVGCZ,100,00-01-1900 09:56,71384,VC4,T,"12.936583,77.531500",State,Bengaluru,Karnataka
82962,Link Road (L1) Toll,S,L1X4,SCGIJ,JHJLT,70,00-01-1900 20:47,130614,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
82963,Link Road (L1) Toll,S,L1X4,SGYZK,GRDLG,210,00-01-1900 10:20,46724,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
82964,Link Road (L1) Toll,S,L1X3,AMIQK,BHJVU,105,00-01-1900 16:13,5516,VC20,T,"12.936583,77.531500",State,Bengaluru,Karnataka
82965,Link Road (L1) Toll,S,L1X3,YQENZ,THTMM,70,00-01-1900 21:39,123728,VC20,T,"12.936583,77.531500",State,Bengaluru,Karnataka
82966,Link Road (L1) Toll,S,L1X4,KVQHD,PYJAB,150,00-01-1900 22:22,1843,VC5,T,"12.936583,77.531500",State,Bengaluru,Karnataka
82967,Link Road (L1) Toll,S,L1X4,AWFNH,RXPGW,100,00-01-1900 18:11,3113,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
82968,Link Road (L1) Toll,S,L1X2,TWWQC,LBEES,150,00-01-1900 19:53,3887,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
82969,Link Road (L1) Toll,S,L1X2,HGKUK,DQLKM,150,00-01-1900 09:58,56583,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
82970,Link Road (L1) Toll,S,L1X4,RZUKY,YOMMT,100,00-01-1900 16:29,5169,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
82971,Link Road (L1) Toll,S,L1X2,BUIRV,SETUB,210,00-01-1900 20:55,4429,VC20,T,"12.936583,77.531500",State,Bengaluru,Karnataka
82972,Link Road (L1) Toll,S,L1X4,KIELL,LLDVY,100,00-01-1900 21:39,4256,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
82973,Link Road (L1) Toll,S,L1X3,FKRKV,FQLWK,70,00-01-1900 09:49,97084,VC4,T,"12.936583,77.531500",State,Bengaluru,Karnataka
82974,Link Road (L1) Toll,S,L1X3,WUBCC,IGHSP,210,00-01-1900 19:43,3825,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
82975,Link Road (L1) Toll,S,L1X3,GUIPP,HUWTM,210,00-01-1900 18:47,3343,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
82976,Link Road (L1) Toll,S,L1X5,MGGOH,UTQSU,150,00-01-1900 10:36,184,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
82977,Link Road (L1) Toll,S,L1X3,CVQBZ,BZZDW,210,00-01-1900 22:06,2828,VC4,T,"12.936583,77.531500",State,Bengaluru,Karnataka
84348,Link Road (L1) Toll,S,L1X4,PBCFD,IDTPX,150,00-01-1900 09:30,161,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
84349,Link Road (L1) Toll,S,L1X5,MYWFO,ITYWG,565,00-01-1900 20:27,94916,VC7,T,"12.936583,77.531500",State,Bengaluru,Karnataka
84350,Link Road (L1) Toll,S,L1X3,HXVLC,TUASX,640,00-01-1900 20:39,4238,VC12,T,"12.936583,77.531500",State,Bengaluru,Karnataka
84351,Link Road (L1) Toll,S,L1X3,SERWA,TTWNM,105,00-01-1900 22:02,3184,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
84352,Link Road (L1) Toll,S,L1X1,EJXRQ,EUSXQ,210,00-01-1900 14:13,54130,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
84353,Link Road (L1) Toll,S,L1X2,HNKLQ,HAGXZ,150,00-01-1900 18:55,3574,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
84354,Link Road (L1) Toll,S,L1X4,VKSBB,QTGDY,210,00-01-1900 15:23,8288,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
84355,Link Road (L1) Toll,S,L1X4,EWOEJ,SIZNJ,150,00-01-1900 09:55,69520,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
84356,Link Road (L1) Toll,S,L1X3,ZHLZZ,KFNKX,105,00-01-1900 15:09,8656,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
84357,Link Road (L1) Toll,S,L1X3,KIRUA,YURHA,215,00-01-1900 15:26,8182,VC5,T,"12.936583,77.531500",State,Bengaluru,Karnataka
84358,Link Road (L1) Toll,S,L1X4,GSXFL,XPTFW,100,00-01-1900 15:55,6573,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
85838,Link Road (L1) Toll,S,L1X4,UINPO,RKFWX,70,00-01-1900 13:48,156830,VC5,T,"12.936583,77.531500",State,Bengaluru,Karnataka
85839,Link Road (L1) Toll,S,L1X3,PJPSH,THNJI,210,00-01-1900 16:51,4476,VC9,F,"12.936583,77.531500",State,Bengaluru,Karnataka
85840,Link Road (L1) Toll,S,L1X2,DUJNK,VVURJ,100,00-01-1900 09:54,82695,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
85841,Link Road (L1) Toll,S,L1X3,ZFENP,VFQVY,100,00-01-1900 19:43,3791,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
85842,Link Road (L1) Toll,S,L1X5,IDOBH,EBUUX,210,00-01-1900 18:07,3138,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
85843,Link Road (L1) Toll,S,L1X4,XGKRD,EESTL,100,00-01-1900 16:47,4673,VC4,T,"12.936583,77.531500",State,Bengaluru,Karnataka
85844,Link Road (L1) Toll,S,L1X2,HAYLV,CYCOG,210,00-01-1900 18:17,3189,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
85845,Link Road (L1) Toll,S,L1X4,HANPW,ODUCJ,150,00-01-1900 11:08,137006,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
85846,Link Road (L1) Toll,S,L1X3,DSQNH,ILNJL,70,00-01-1900 17:29,3636,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
85847,Link Road (L1) Toll,S,L1X5,BSKDL,ZEWQA,100,00-01-1900 20:27,4070,VC4,T,"12.936583,77.531500",State,Bengaluru,Karnataka
85848,Link Road (L1) Toll,S,L1X4,ZKAWE,HXKJH,210,00-01-1900 21:34,4187,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
85849,Link Road (L1) Toll,S,L1X5,ZMYGK,GFMHY,70,00-01-1900 11:03,174431,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
85850,Link Road (L1) Toll,S,L1X5,DHCCP,TNWBI,285,00-01-1900 15:23,8926,VC11,T,"12.936583,77.531500",State,Bengaluru,Karnataka
85851,Link Road (L1) Toll,S,L1X4,OKUSG,HSWAH,150,00-01-1900 13:53,163754,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
90954,Link Road (L1) Toll,S,L1X5,UPPAW,LXADI,210,00-01-1900 10:37,164,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
90955,Link Road (L1) Toll,S,L1X3,MHHXQ,TLREV,215,00-01-1900 09:20,123,VC5,T,"12.936583,77.531500",State,Bengaluru,Karnataka
90956,Link Road (L1) Toll,S,L1X3,BXXTS,FLOUP,150,00-01-1900 21:05,4721,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
90957,Link Road (L1) Toll,S,L1X4,OLSWH,QSKOG,150,00-01-1900 19:29,3687,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
90958,Link Road (L1) Toll,S,L1X4,OYPEU,FHZCP,210,00-01-1900 16:57,4445,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
90959,Link Road (L1) Toll,S,L1X4,EBNPO,UFOOH,470,00-01-1900 10:18,159626,VC12,T,"12.936583,77.531500",State,Bengaluru,Karnataka
90960,Link Road (L1) Toll,S,L1X4,QUZMF,NBFGN,70,00-01-1900 20:47,4421,VC4,T,"12.936583,77.531500",State,Bengaluru,Karnataka
90961,Link Road (L1) Toll,S,L1X3,HCLAW,HDLCR,215,00-01-1900 10:04,163368,VC5,T,"12.936583,77.531500",State,Bengaluru,Karnataka
90962,Link Road (L1) Toll,S,L1X4,QWEMI,GFCVT,210,00-01-1900 10:34,80,VC4,T,"12.936583,77.531500",State,Bengaluru,Karnataka
90963,Link Road (L1) Toll,S,L1X3,NRTTM,RJYQF,105,00-01-1900 09:51,182,VC4,T,"12.936583,77.531500",State,Bengaluru,Karnataka
90964,Link Road (L1) Toll,S,L1X4,BGWDJ,DFMQD,379,00-01-1900 14:24,10720,VC10,T,"12.936583,77.531500",State,Bengaluru,Karnataka
90965,Link Road (L1) Toll,S,L1X3,JMRVP,SRXAQ,210,00-01-1900 16:05,5454,VC4,T,"12.936583,77.531500",State,Bengaluru,Karnataka
90966,Link Road (L1) Toll,S,L1X3,RFQSC,GCSFN,210,00-01-1900 15:57,6459,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
90967,Link Road (L1) Toll,S,L1X4,UJXRZ,YSYNF,70,00-01-1900 20:59,99695,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
92357,Link Road (L1) Toll,S,L1X3,PEKLW,IDZJD,105,00-01-1900 10:26,170465,VC20,T,"12.936583,77.531500",State,Bengaluru,Karnataka
92358,Link Road (L1) Toll,S,L1X4,DVMXG,JNXLT,215,00-01-1900 10:10,139445,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
92359,Link Road (L1) Toll,S,L1X3,WNVWO,BJROX,210,00-01-1900 09:50,137,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
92360,Link Road (L1) Toll,S,L1X5,WCFMJ,VKVIT,150,00-01-1900 21:36,115247,VC4,T,"12.936583,77.531500",State,Bengaluru,Karnataka
92361,Link Road (L1) Toll,S,L1X4,QLIZR,FQCSH,70,00-01-1900 09:58,73094,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
92362,Link Road (L1) Toll,S,L1X3,FVVFP,GHDLE,105,00-01-1900 14:49,9455,VC20,T,"12.936583,77.531500",State,Bengaluru,Karnataka
92363,Link Road (L1) Toll,S,L1X2,TCRSH,JEBJX,150,00-01-1900 15:57,6587,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
92364,Link Road (L1) Toll,S,L1X1,MMEGY,BVXNB,379,00-01-1900 15:53,6634,VC12,T,"12.936583,77.531500",State,Bengaluru,Karnataka
92365,Link Road (L1) Toll,S,L1X3,DQJPK,ETVHQ,600,00-01-1900 18:05,3099,VC12,T,"12.936583,77.531500",State,Bengaluru,Karnataka
92366,Link Road (L1) Toll,S,L1X4,TKJIG,ZFJWQ,70,00-01-1900 06:04,169,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
93070,Link Road (L1) Toll,S,L1X3,DEGSA,ADLHC,70,00-01-1900 21:40,108967,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
93071,Link Road (L1) Toll,S,L1X3,HNLBT,LVGWW,70,00-01-1900 08:06,150,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
93072,Link Road (L1) Toll,S,L1X3,ZHIWB,WLGNJ,70,00-01-1900 09:16,98,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
93073,Link Road (L1) Toll,S,L1X3,PPPOZ,MFJHI,150,00-01-1900 16:11,5632,VC20,F,"12.936583,77.531500",State,Bengaluru,Karnataka
93074,Link Road (L1) Toll,S,L1X4,ZUQHP,NEGGN,100,00-01-1900 17:57,3068,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
93075,Link Road (L1) Toll,S,L1X5,XRPVP,YRQPJ,210,00-01-1900 14:29,10488,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
93076,Link Road (L1) Toll,S,L1X3,KYYBS,UMZHU,250,00-01-1900 10:15,186841,VC12,T,"12.936583,77.531500",State,Bengaluru,Karnataka
93077,Link Road (L1) Toll,S,L1X4,FJSLK,ELVLU,100,00-01-1900 18:00,3130,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
93078,Link Road (L1) Toll,S,L1X3,XSLXZ,IMTMD,100,00-01-1900 16:01,6087,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
93079,Link Road (L1) Toll,S,L1X3,VZVQR,BZDZK,70,00-01-1900 10:15,146709,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
93080,Link Road (L1) Toll,S,L1X5,GSUBS,KZSBM,210,00-01-1900 10:04,56433,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
93081,Link Road (L1) Toll,S,L1X3,LNUFM,QMQCY,150,00-01-1900 17:31,3667,VC20,T,"12.936583,77.531500",State,Bengaluru,Karnataka
93082,Link Road (L1) Toll,S,L1X2,HCMVQ,VDNYB,70,00-01-1900 09:36,160184,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
93083,Link Road (L1) Toll,S,L1X4,QYWTB,ETPNO,105,00-01-1900 08:51,118,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
93084,Link Road (L1) Toll,S,L1X5,EMFDO,AFWWE,180,00-01-1900 19:07,3543,VC5,F,"12.936583,77.531500",State,Bengaluru,Karnataka
93085,Link Road (L1) Toll,S,L1X4,YNYLA,CKCOP,70,00-01-1900 10:02,54540,VC4,T,"12.936583,77.531500",State,Bengaluru,Karnataka
93086,Link Road (L1) Toll,S,L1X4,UCXAN,PJOVU,100,00-01-1900 19:41,3843,VC20,T,"12.936583,77.531500",State,Bengaluru,Karnataka
93087,Link Road (L1) Toll,S,L1X1,QSHKK,CMIYE,105,00-01-1900 14:11,91130,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
93088,Link Road (L1) Toll,S,L1X3,VCFTY,SZZVG,105,00-01-1900 11:45,165654,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
93089,Link Road (L1) Toll,S,L1X4,TTRTT,BSIJR,70,00-01-1900 10:14,155701,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
93090,Link Road (L1) Toll,S,L1X3,TPMWX,ZGUOA,215,00-01-1900 22:15,2317,VC5,T,"12.936583,77.531500",State,Bengaluru,Karnataka
93091,Link Road (L1) Toll,S,L1X3,EVLAA,LRLSN,215,00-01-1900 16:47,4552,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109908,Link Road (L1) Toll,S,L1X2,NMSQH,VAIAL,150,00-01-1900 20:43,4474,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109909,Link Road (L1) Toll,S,L1X3,VFFNZ,TAZHP,215,00-01-1900 18:17,3178,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109910,Link Road (L1) Toll,S,L1X5,UZPVM,VPLZG,105,00-01-1900 16:43,4711,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109911,Link Road (L1) Toll,S,L1X4,XLQJM,FOUWA,210,00-01-1900 20:15,3806,VC4,T,"12.936583,77.531500",State,Bengaluru,Karnataka
109912,Link Road (L1) Toll,S,L1X2,PPSEV,XTOKE,70,00-01-1900 09:40,163750,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109913,Link Road (L1) Toll,S,L1X3,HYROM,OYNIR,150,00-01-1900 15:27,8240,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109914,Link Road (L1) Toll,S,L1X4,NYMOO,FPFAU,210,00-01-1900 21:47,3870,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109915,Link Road (L1) Toll,S,L1X3,QCJNZ,SEROX,105,00-01-1900 22:34,164,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109916,Link Road (L1) Toll,S,L1X3,PZTBL,TYHTX,150,00-01-1900 15:49,6825,VC4,T,"12.936583,77.531500",State,Bengaluru,Karnataka
109917,Link Road (L1) Toll,S,L1X2,SMIWG,VQFLW,210,00-01-1900 20:17,93919,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109918,Link Road (L1) Toll,S,L1X3,XQYMM,NUPMC,210,00-01-1900 16:33,5053,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109919,Link Road (L1) Toll,S,L1X4,HUVKO,UEOPQ,70,00-01-1900 21:07,130534,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109920,Link Road (L1) Toll,S,L1X4,ZNCFX,DEQCG,215,00-01-1900 20:09,3782,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109921,Link Road (L1) Toll,S,L1X3,ADRAD,NPRBN,150,00-01-1900 22:40,153,VC20,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109922,Link Road (L1) Toll,S,L1X3,SILME,ZGURP,70,00-01-1900 20:41,104782,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109923,Link Road (L1) Toll,S,L1X4,MDLHX,LNZKB,210,00-01-1900 17:17,3833,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109924,Link Road (L1) Toll,S,L1X3,FKMLM,JJQXH,70,00-01-1900 09:42,104334,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109925,Link Road (L1) Toll,S,L1X4,GTTMJ,AQWFT,100,00-01-1900 22:10,2879,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109926,Link Road (L1) Toll,S,L1X4,PRRQT,GMLHB,105,00-01-1900 17:19,3891,VC20,T,"12.936583,77.531500",State,Bengaluru,Karnataka
109927,Link Road (L1) Toll,S,L1X4,WPWAK,GXGRU,210,00-01-1900 14:39,9823,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109928,Link Road (L1) Toll,S,L1X4,EVHMK,YESWS,105,00-01-1900 21:54,3440,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109929,Link Road (L1) Toll,S,L1X2,UGFCI,DYCPJ,380,00-01-1900 21:19,121873,VC12,T,"12.936583,77.531500",State,Bengaluru,Karnataka
109930,Link Road (L1) Toll,S,L1X3,ECIST,UNHQI,150,00-01-1900 17:17,3841,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109931,Link Road (L1) Toll,S,L1X4,KSPKU,UQNGD,210,00-01-1900 10:28,252,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109932,Link Road (L1) Toll,S,L1X2,PJAHF,OKPIC,210,00-01-1900 09:55,64758,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109933,Link Road (L1) Toll,S,L1X3,RXEAW,QMPBF,215,00-01-1900 09:09,71707,VC5,T,"12.936583,77.531500",State,Bengaluru,Karnataka
109934,Link Road (L1) Toll,S,L1X3,RSYVH,PKPPS,70,00-01-1900 10:04,144989,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109935,Link Road (L1) Toll,S,L1X4,GQZXD,XNCPD,150,00-01-1900 10:39,79,VC20,T,"12.936583,77.531500",State,Bengaluru,Karnataka
109936,Link Road (L1) Toll,S,L1X5,WJOIU,JIZYA,210,00-01-1900 14:18,144984,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109937,Link Road (L1) Toll,S,L1X3,DSLLE,KPIJS,264,00-01-1900 11:03,158432,VC10,T,"12.936583,77.531500",State,Bengaluru,Karnataka
109938,Link Road (L1) Toll,S,L1X3,IRTMQ,QQYFS,70,00-01-1900 20:37,122151,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109939,Link Road (L1) Toll,S,L1X3,EMNXT,BYOKG,105,00-01-1900 10:08,616,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109940,Link Road (L1) Toll,N,P01,DQMFA,YEPPB,35,00-01-1900 11:04,79586,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109941,Link Road (L1) Toll,S,L1X3,CMSVR,XOMOS,70,00-01-1900 10:00,132177,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109942,Link Road (L1) Toll,S,L1X4,URKNB,DOOCR,210,00-01-1900 11:23,176401,VC20,T,"12.936583,77.531500",State,Bengaluru,Karnataka
109943,Link Road (L1) Toll,S,L1X4,JPXBO,DSILE,395,00-01-1900 10:37,182504,VC12,T,"12.936583,77.531500",State,Bengaluru,Karnataka
109944,Link Road (L1) Toll,S,L1X4,TZVYT,ZHPNZ,100,00-01-1900 22:04,3070,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
109945,Link Road (L1) Toll,S,L1X4,KIFKS,POBOB,230,00-01-1900 09:14,88,VC11,T,"12.936583,77.531500",State,Bengaluru,Karnataka
110360,Link Road (L1) Toll,S,L1X3,FZTTX,UVWTM,210,00-01-1900 23:59,1252,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
110361,Link Road (L1) Toll,S,L1X4,CEVBU,PUGAW,215,00-01-1900 21:30,4235,VC9,T,"12.936583,77.531500",State,Bengaluru,Karnataka
110362,Link Road (L1) Toll,S,L1X3,DBCXR,UTAEC,105,00-01-1900 22:46,92,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
110363,Link Road (L1) Toll,S,L1X4,CIWFX,KYMVC,570,00-01-1900 14:49,9235,VC13,T,"12.936583,77.531500",State,Bengaluru,Karnataka
110364,Link Road (L1) Toll,S,L1X4,ZKDXF,KGVLW,210,00-01-1900 19:09,3558,VC20,T,"12.936583,77.531500",State,Bengaluru,Karnataka
110365,Link Road (L1) Toll,S,L1X5,HNITK,EQMEI,70,00-01-1900 21:10,97127,VC4,T,"12.936583,77.531500",State,Bengaluru,Karnataka
110366,Link Road (L1) Toll,S,L1X3,XESFD,HOOLD,165,00-01-1900 10:39,201,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
110367,Link Road (L1) Toll,S,L1X2,CTJHX,FNHJX,70,00-01-1900 19:23,3703,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
110368,Link Road (L1) Toll,S,L1X4,QWOXS,FPSXE,210,00-01-1900 16:27,5064,VC20,T,"12.936583,77.531500",State,Bengaluru,Karnataka
110369,Link Road (L1) Toll,S,L1X4,WTYAR,IPOQA,105,00-01-1900 17:59,3101,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
110370,Link Road (L1) Toll,S,L1X5,EBAWW,UDYGK,70,00-01-1900 15:18,8740,VC4,T,"12.936583,77.531500",State,Bengaluru,Karnataka
110371,Link Road (L1) Toll,S,L1X4,QYHAA,XQCPQ,210,00-01-1900 14:45,9499,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
110372,Link Road (L1) Toll,S,L1X2,RBUQF,XHDQK,210,00-01-1900 18:19,3233,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
110373,Link Road (L1) Toll,S,L1X3,EDEFP,FFAGV,210,00-01-1900 22:09,2917,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
110374,Link Road (L1) Toll,S,L1X4,ONQDP,CXGOY,210,00-01-1900 09:00,56,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
110375,Link Road (L1) Toll,S,L1X4,NZXGF,RNSCX,570,00-01-1900 20:41,123666,VC13,T,"12.936583,77.531500",State,Bengaluru,Karnataka
111782,Link Road (L1) Toll,S,L1X3,ZVZLK,ESFAW,70,00-01-1900 20:41,123273,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
111783,Link Road (L1) Toll,S,L1X3,FAOUY,GAVZR,210,00-01-1900 17:05,4128,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
111784,Link Road (L1) Toll,S,L1X3,KGOUU,ZPWLP,210,00-01-1900 20:29,123945,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
111785,Link Road (L1) Toll,S,L1X3,JSCEX,QYVHS,105,00-01-1900 16:59,4309,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
111786,Link Road (L1) Toll,S,L1X5,BSQOH,MYVBI,150,00-01-1900 21:15,4370,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
111787,Link Road (L1) Toll,S,L1X4,BDAKG,YZTGJ,105,00-01-1900 10:08,160147,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
111788,Link Road (L1) Toll,S,L1X4,TFGCS,TXVWV,210,00-01-1900 09:47,72,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
111789,Link Road (L1) Toll,S,L1X4,FIVOL,MOZRC,105,00-01-1900 17:49,3273,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
111790,Link Road (L1) Toll,S,L1X3,XHOCQ,TTWJR,215,00-01-1900 19:33,3687,VC9,T,"12.936583,77.531500",State,Bengaluru,Karnataka
111808,Link Road (L1) Toll,S,L1X4,NACNN,GKXKP,70,00-01-1900 10:28,335,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
113655,Link Road (L1) Toll,S,L1X3,KDVCN,YLDEB,150,00-01-1900 09:58,71239,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
113656,Link Road (L1) Toll,S,L1X3,QSYJB,DZIRV,150,00-01-1900 10:49,139384,VC4,F,"12.936583,77.531500",State,Bengaluru,Karnataka
113657,Link Road (L1) Toll,S,L1X3,TTQNO,PEPQN,570,00-01-1900 09:02,145242,VC12,T,"12.936583,77.531500",State,Bengaluru,Karnataka
