SlNo.,merchant_name,direction,lane,tag_id,vehicle_regn_number,txn_amount,initiated_time,inn_rr_time_sec,vehicle_class_code,vehicle_comvehicle,geocode,merchant_sub_type,city,state
28326,Laxamannath Plaza,S,8,SDDZW,ENKYM,415,00-01-1900 15:18,220,VC14,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
28327,Laxamannath Plaza,N,1,NJYFX,ZCERX,415,00-01-1900 23:01,208,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
28328,Laxamannath Plaza,N,5,WYHEX,YLKOF,265,00-01-1900 01:35,217,VC7,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
28329,Laxamannath Plaza,S,10,RUSQG,IGUUG,415,00-01-1900 01:14,227,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
28330,Laxamannath Plaza,S,7,TNUIM,KJLTE,415,00-01-1900 03:09,192,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
28331,Laxamannath Plaza,N,4,XWRWK,INLWU,415,00-01-1900 16:09,226,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
28332,Laxamannath Plaza,S,6,GCSCP,XGXUT,135,00-01-1900 16:27,218,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
28333,Laxamannath Plaza,S,9,ITIMP,ABVYJ,80,00-01-1900 15:52,226,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
28334,Laxamannath Plaza,N,3,WMMDJ,DZLKJ,290,00-01-1900 15:27,214,VC11,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33105,Laxamannath Plaza,S,8,CQAGX,BYZWZ,80,00-01-1900 03:31,212,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33106,Laxamannath Plaza,N,5,FDFWR,BGQIO,80,00-01-1900 08:10,199,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33107,Laxamannath Plaza,N,5,NAOLY,CIRSN,415,00-01-1900 11:14,221,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33108,Laxamannath Plaza,S,10,YXBKB,EZNYC,290,00-01-1900 15:19,234,VC11,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33109,Laxamannath Plaza,S,9,IRGBS,HJFGP,265,00-01-1900 10:16,222,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33110,Laxamannath Plaza,S,7,ASWTU,CKFYG,80,00-01-1900 20:40,203,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33111,Laxamannath Plaza,N,4,MTOPF,GCIRO,415,00-01-1900 16:34,202,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33112,Laxamannath Plaza,S,10,XVWYU,QKNMY,265,00-01-1900 05:20,221,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33113,Laxamannath Plaza,S,8,CEWHA,CFSGL,80,00-01-1900 09:01,213,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33114,Laxamannath Plaza,N,4,GPXON,WRIFF,265,00-01-1900 01:09,201,VC7,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33115,Laxamannath Plaza,S,8,NEIFO,SCXYA,80,00-01-1900 23:03,184,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33116,Laxamannath Plaza,S,7,ZJIIM,NNNCU,80,00-01-1900 17:28,201,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33117,Laxamannath Plaza,N,5,ZJMRG,UYHOM,265,00-01-1900 22:02,209,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33118,Laxamannath Plaza,S,10,GWIJQ,MQIAF,415,00-01-1900 17:28,213,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33119,Laxamannath Plaza,N,2,GPBOX,MRYIQ,80,00-01-1900 17:43,261,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33120,Laxamannath Plaza,N,1,EEVTS,QDJJJ,125,00-01-1900 18:20,213,VC5,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33121,Laxamannath Plaza,S,6,LQJET,RKIKF,80,00-01-1900 11:54,200,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33122,Laxamannath Plaza,S,6,TCBHL,VMESH,290,00-01-1900 10:24,227,VC11,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33123,Laxamannath Plaza,N,5,TOXZJ,QDGND,265,00-01-1900 22:58,203,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33124,Laxamannath Plaza,N,1,OEYNW,DSBGA,80,00-01-1900 17:59,213,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33125,Laxamannath Plaza,N,3,NXEES,RCKLH,415,00-01-1900 12:33,233,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33126,Laxamannath Plaza,N,4,OGITV,VSBLP,290,00-01-1900 02:00,223,VC11,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33127,Laxamannath Plaza,S,6,MTXOP,ZUXAZ,415,00-01-1900 17:04,212,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33128,Laxamannath Plaza,S,9,ENWTW,GRASN,80,00-01-1900 11:22,215,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33129,Laxamannath Plaza,N,4,SVFMX,UTOVH,125,00-01-1900 08:39,215,VC5,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33130,Laxamannath Plaza,S,6,EENDL,XKUAM,40,00-01-1900 21:15,216,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33131,Laxamannath Plaza,N,3,BGPYK,QUSQM,265,00-01-1900 06:44,200,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33132,Laxamannath Plaza,S,8,ZZQJN,RPNVS,80,00-01-1900 13:03,189,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33133,Laxamannath Plaza,S,9,GEMRY,HZJOR,80,00-01-1900 11:13,212,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33134,Laxamannath Plaza,S,8,SRWGV,SOJIR,40,00-01-1900 10:39,210,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33135,Laxamannath Plaza,S,8,CARZE,ROLSA,265,00-01-1900 05:44,215,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33136,Laxamannath Plaza,N,1,SCDRM,KKVXV,415,00-01-1900 18:18,236,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33137,Laxamannath Plaza,N,5,KFXPK,AEBYE,415,00-01-1900 20:50,200,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33138,Laxamannath Plaza,S,8,ZTNZW,CEOAL,265,00-01-1900 18:31,231,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33139,Laxamannath Plaza,S,7,EOPGL,HVQIV,80,00-01-1900 09:50,219,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33140,Laxamannath Plaza,S,6,UDASG,KNHME,125,00-01-1900 22:15,225,VC5,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33141,Laxamannath Plaza,S,8,MVDHR,JBJWS,415,00-01-1900 13:10,210,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33142,Laxamannath Plaza,N,5,NNRWL,OYLJI,415,00-01-1900 16:21,222,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33143,Laxamannath Plaza,N,5,ERWAL,XZLZR,415,00-01-1900 11:49,213,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33144,Laxamannath Plaza,N,1,OLYSW,ZZKDA,40,00-01-1900 01:16,208,VC20,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33145,Laxamannath Plaza,N,4,JTMFW,NRXYJ,210,00-01-1900 16:24,216,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33146,Laxamannath Plaza,N,4,GINEW,DEGJQ,80,00-01-1900 19:25,200,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33147,Laxamannath Plaza,S,7,APHSY,TDGUV,265,00-01-1900 19:54,247,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33148,Laxamannath Plaza,S,6,ZBDTZ,OTRDC,415,00-01-1900 11:22,216,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33149,Laxamannath Plaza,S,9,JKEWF,QBLOH,80,00-01-1900 00:45,219,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33150,Laxamannath Plaza,N,1,WUGNG,GONAL,80,00-01-1900 09:45,209,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33151,Laxamannath Plaza,S,10,WCRHJ,GFLAD,80,00-01-1900 23:57,206,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33152,Laxamannath Plaza,N,5,CPNTV,IZPRO,40,00-01-1900 15:03,215,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33153,Laxamannath Plaza,S,6,LVGCA,VDHFF,265,00-01-1900 09:35,217,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33154,Laxamannath Plaza,S,8,VDECH,XYMXU,415,00-01-1900 14:19,194,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33155,Laxamannath Plaza,N,3,IYGGX,BFYTP,415,00-01-1900 01:58,225,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33156,Laxamannath Plaza,N,3,OUFYL,CDAYQ,80,00-01-1900 11:22,206,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33157,Laxamannath Plaza,N,5,ALRFO,SIWQC,80,00-01-1900 12:14,191,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33158,Laxamannath Plaza,S,7,BLPKJ,BHLAN,415,00-01-1900 11:56,214,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33159,Laxamannath Plaza,S,10,RJDYO,XDZXL,415,00-01-1900 05:12,208,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33160,Laxamannath Plaza,S,8,JFTLE,LHJFI,415,00-01-1900 17:16,213,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33161,Laxamannath Plaza,S,7,UJLXI,BVUPJ,415,00-01-1900 08:28,233,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33162,Laxamannath Plaza,N,5,JKAHC,WBWML,80,00-01-1900 08:04,219,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33163,Laxamannath Plaza,S,10,VPHKM,DRTOB,415,00-01-1900 16:03,215,VC14,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33164,Laxamannath Plaza,S,7,TOZUB,YUZOU,415,00-01-1900 20:33,216,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33165,Laxamannath Plaza,N,4,SAPLB,LVXQM,80,00-01-1900 03:24,207,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33166,Laxamannath Plaza,S,6,AIBNI,IDADC,415,00-01-1900 02:46,201,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33167,Laxamannath Plaza,N,1,UZYTC,FEHNB,80,00-01-1900 22:57,205,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33168,Laxamannath Plaza,S,7,XUHDM,TIOWJ,415,00-01-1900 00:35,215,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33169,Laxamannath Plaza,S,6,YHYMQ,XXAMR,80,00-01-1900 12:28,210,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33170,Laxamannath Plaza,S,7,DDZIY,EKRMI,415,00-01-1900 22:54,221,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33171,Laxamannath Plaza,N,5,IOADD,UBSWA,415,00-01-1900 19:39,200,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33172,Laxamannath Plaza,S,8,QXZXN,WREQU,80,00-01-1900 11:01,226,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33173,Laxamannath Plaza,S,6,BNUVG,WOQWO,415,00-01-1900 16:16,215,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33174,Laxamannath Plaza,N,3,SIFSN,WZJKT,415,00-01-1900 14:35,220,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33175,Laxamannath Plaza,S,10,WDUFU,FKOUY,415,00-01-1900 17:36,214,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33176,Laxamannath Plaza,S,10,XSRWX,VXDRO,415,00-01-1900 02:55,236,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33177,Laxamannath Plaza,S,7,QHIAD,PQBSY,415,00-01-1900 10:50,215,VC13,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33178,Laxamannath Plaza,S,10,IMLJR,YSZWS,80,00-01-1900 01:34,220,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33179,Laxamannath Plaza,N,1,JMIGU,UJCFJ,265,00-01-1900 01:54,219,VC7,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33180,Laxamannath Plaza,S,6,RAVZM,IQKIN,290,00-01-1900 04:08,217,VC11,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33181,Laxamannath Plaza,N,1,OOMAT,QDRCU,125,00-01-1900 09:46,215,VC5,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33182,Laxamannath Plaza,N,4,FGXFJ,RZMHK,415,00-01-1900 23:11,272,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33183,Laxamannath Plaza,S,6,EBUOI,XKYCO,125,00-01-1900 10:32,217,VC9,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33184,Laxamannath Plaza,S,7,ULVNN,CGNPJ,415,00-01-1900 10:01,200,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33185,Laxamannath Plaza,N,5,JZTFR,SWTPQ,80,00-01-1900 10:08,187,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33186,Laxamannath Plaza,N,3,OVESB,EHLJV,415,00-01-1900 23:30,208,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33187,Laxamannath Plaza,N,5,QMBHZ,SOLSA,415,00-01-1900 16:57,199,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33188,Laxamannath Plaza,S,7,PLETH,DHODA,415,00-01-1900 22:59,207,VC14,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33189,Laxamannath Plaza,N,4,LKYNC,RYNYV,415,00-01-1900 14:03,219,VC15,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33190,Laxamannath Plaza,S,8,EDGZV,IDYKZ,290,00-01-1900 08:51,205,VC11,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33191,Laxamannath Plaza,S,10,OSKXL,MHLTU,125,00-01-1900 22:42,237,VC5,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33192,Laxamannath Plaza,S,9,IFIMG,RLPSK,40,00-01-1900 15:35,197,VC4,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33193,Laxamannath Plaza,N,2,GVNOG,GWUAD,125,00-01-1900 05:05,208,VC5,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33194,Laxamannath Plaza,N,3,ARSGR,BHESJ,415,00-01-1900 02:52,224,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33195,Laxamannath Plaza,S,6,LYCIT,EOAKB,265,00-01-1900 03:20,217,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33196,Laxamannath Plaza,N,4,YRKKB,TDIJX,415,00-01-1900 07:24,230,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33197,Laxamannath Plaza,N,3,DOMHJ,UGDXY,415,00-01-1900 08:11,203,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33198,Laxamannath Plaza,N,1,NOLFF,SQKCO,80,00-01-1900 17:37,220,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33199,Laxamannath Plaza,S,10,GBJYF,MEVIP,265,00-01-1900 04:02,200,VC7,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33200,Laxamannath Plaza,N,4,MHYLQ,WIQKN,415,00-01-1900 15:45,215,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33201,Laxamannath Plaza,S,7,UELFA,NAFQS,415,00-01-1900 15:27,216,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33202,Laxamannath Plaza,N,1,QWZUD,PBQKB,415,00-01-1900 01:44,204,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33203,Laxamannath Plaza,N,5,JKCLA,GTUBB,415,00-01-1900 21:27,217,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33204,Laxamannath Plaza,S,6,UPSFJ,DPHYN,265,00-01-1900 04:09,202,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33205,Laxamannath Plaza,N,5,MIOOD,QIOQT,290,00-01-1900 11:35,222,VC11,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33206,Laxamannath Plaza,N,5,YEQKH,XPKLU,290,00-01-1900 13:36,216,VC11,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33207,Laxamannath Plaza,N,4,RDPIX,CILNI,210,00-01-1900 19:58,214,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33208,Laxamannath Plaza,S,7,HHLSR,OMCLW,265,00-01-1900 23:24,207,VC7,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33209,Laxamannath Plaza,N,4,ABZCX,SANDC,40,00-01-1900 10:26,202,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33210,Laxamannath Plaza,N,5,JMULI,OBDUO,415,00-01-1900 03:35,210,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33211,Laxamannath Plaza,N,1,DTPTH,MFHGO,415,00-01-1900 17:41,211,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33212,Laxamannath Plaza,N,4,YFWRZ,ADOCJ,415,00-01-1900 16:17,241,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33213,Laxamannath Plaza,S,7,BCYRY,LCGWN,80,00-01-1900 01:52,195,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33214,Laxamannath Plaza,S,10,WOYTL,KDDIY,415,00-01-1900 02:29,200,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33215,Laxamannath Plaza,N,3,SKSKV,GWDIH,415,00-01-1900 03:10,210,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33216,Laxamannath Plaza,S,10,MJJYF,FMMFR,415,00-01-1900 00:59,216,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33217,Laxamannath Plaza,S,6,UECYI,VMTNC,80,00-01-1900 19:18,232,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33218,Laxamannath Plaza,S,8,NVPHM,ZUPEJ,265,00-01-1900 14:46,212,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33219,Laxamannath Plaza,S,7,REAUJ,MGTTD,265,00-01-1900 08:22,209,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33220,Laxamannath Plaza,S,6,WNZTZ,KYWFF,80,00-01-1900 22:43,219,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33221,Laxamannath Plaza,S,8,YMYQI,RLHVL,415,00-01-1900 06:29,200,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33222,Laxamannath Plaza,S,7,OQJYB,NXHDB,80,00-01-1900 23:01,188,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33223,Laxamannath Plaza,N,3,IGCZK,NVTWJ,80,00-01-1900 10:46,296,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33224,Laxamannath Plaza,S,8,VEVHH,BTTDW,80,00-01-1900 03:19,211,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33225,Laxamannath Plaza,N,5,FJUOI,IRNRH,265,00-01-1900 16:45,211,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33226,Laxamannath Plaza,S,8,JPZYV,HKFRB,290,00-01-1900 04:28,212,VC11,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33227,Laxamannath Plaza,S,6,ADVLQ,RKXIS,415,00-01-1900 13:19,242,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33228,Laxamannath Plaza,S,7,DSJOT,WSZCW,415,00-01-1900 10:13,222,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33229,Laxamannath Plaza,S,8,NXLED,XEQAW,80,00-01-1900 01:52,218,VC20,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33230,Laxamannath Plaza,S,10,IMRMZ,VPJYF,80,00-01-1900 15:40,209,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33231,Laxamannath Plaza,S,9,MJDFJ,PYRVQ,80,00-01-1900 07:04,218,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33232,Laxamannath Plaza,N,3,TWHNQ,NOZIY,290,00-01-1900 12:09,213,VC11,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33629,Laxamannath Plaza,S,7,IGLGI,JSFTD,415,00-01-1900 13:25,200,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33630,Laxamannath Plaza,N,4,KMNLC,IVZDX,415,00-01-1900 16:38,215,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33631,Laxamannath Plaza,N,1,TLJON,TZJVK,415,00-01-1900 03:04,225,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33632,Laxamannath Plaza,S,8,GPCUU,ZHZJZ,415,00-01-1900 06:33,213,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33633,Laxamannath Plaza,N,3,EQWCJ,OIJAV,80,00-01-1900 15:50,210,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33634,Laxamannath Plaza,N,3,QCGRI,KYSYM,265,00-01-1900 12:14,205,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33635,Laxamannath Plaza,S,8,SRGSF,PPTXT,80,00-01-1900 20:21,219,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33636,Laxamannath Plaza,N,5,VOQVV,NHYWM,265,00-01-1900 14:11,218,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33637,Laxamannath Plaza,N,4,WGEWM,XJFQU,415,00-01-1900 01:12,224,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33638,Laxamannath Plaza,S,7,OZSED,WQRQT,80,00-01-1900 08:09,220,VC20,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33639,Laxamannath Plaza,S,6,KBGMB,OTSAO,265,00-01-1900 17:07,194,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33640,Laxamannath Plaza,N,1,BJSCO,FVPTO,415,00-01-1900 13:37,229,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33641,Laxamannath Plaza,N,3,FPFDF,SNAOI,415,00-01-1900 10:40,491,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33642,Laxamannath Plaza,N,4,YDSGF,SPPHE,80,00-01-1900 23:25,218,VC20,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33643,Laxamannath Plaza,S,6,ZBWWW,NMAQQ,80,00-01-1900 17:28,200,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33644,Laxamannath Plaza,S,6,AABCJ,KWMCB,265,00-01-1900 02:00,206,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33645,Laxamannath Plaza,S,6,OXAKD,JGXNO,265,00-01-1900 10:54,200,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33646,Laxamannath Plaza,N,3,ZHKJO,QVLSQ,40,00-01-1900 01:37,218,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33647,Laxamannath Plaza,N,4,SUZNG,BFEQG,265,00-01-1900 07:15,202,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33648,Laxamannath Plaza,N,1,LCEOP,QCWEQ,415,00-01-1900 09:56,233,VC14,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33649,Laxamannath Plaza,S,6,ZEIDY,PIZWY,415,00-01-1900 05:48,221,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33650,Laxamannath Plaza,S,10,SOMZA,ZYDNU,80,00-01-1900 23:23,222,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33651,Laxamannath Plaza,N,5,RLIAP,NSXUG,80,00-01-1900 04:41,211,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33652,Laxamannath Plaza,S,6,JRFJZ,BASYH,265,00-01-1900 02:32,199,VC7,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33653,Laxamannath Plaza,S,8,RLZAM,ICIOF,265,00-01-1900 15:29,214,VC7,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33654,Laxamannath Plaza,S,10,FGKKW,UJOPV,40,00-01-1900 22:36,217,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33655,Laxamannath Plaza,N,5,MSPDG,WGTOP,415,00-01-1900 22:56,220,VC14,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33656,Laxamannath Plaza,N,3,BZAKO,JSAND,125,00-01-1900 21:50,218,VC5,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33657,Laxamannath Plaza,N,3,JACNU,HPRLL,265,00-01-1900 17:13,231,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33658,Laxamannath Plaza,S,7,VAKGL,SQTXE,65,00-01-1900 15:10,227,VC5,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33659,Laxamannath Plaza,S,6,UVWLJ,CDQKL,125,00-01-1900 17:10,224,VC5,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33660,Laxamannath Plaza,S,6,MCJEE,HAERQ,415,00-01-1900 07:23,268,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33661,Laxamannath Plaza,S,10,BMSEP,IGZPP,265,00-01-1900 15:25,188,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33662,Laxamannath Plaza,N,5,PVGCA,ITYPY,80,00-01-1900 10:26,209,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33663,Laxamannath Plaza,N,1,XDYJO,XXBLF,415,00-01-1900 04:56,223,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33664,Laxamannath Plaza,S,9,TMPPY,JAYJP,415,00-01-1900 17:56,234,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33665,Laxamannath Plaza,S,6,TXRLR,WZATU,80,00-01-1900 02:01,206,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
33666,Laxamannath Plaza,N,5,RBDNT,WQVWG,125,00-01-1900 05:56,239,VC5,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
