SlNo.,merchant_name,direction,lane,tag_id,vehicle_regn_number,txn_amount,initiated_time,inn_rr_time_sec,vehicle_class_code,vehicle_comvehicle,geocode,merchant_sub_type,city,state
346,Kadathanamale Toll Plaza,N,LANE04,LSZBA,DNWTR,50,00-01-1900 20:14,280,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
348,Kadathanamale Toll Plaza,S,LANE08,SHKZB,GRTZX,80,00-01-1900 21:54,80,VC20,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
349,Kadathanamale Toll Plaza,N,LANE07,IGKTD,HVNXD,50,00-01-1900 22:06,85,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
350,Kadathanamale Toll Plaza,N,LANE06,LLUPN,PHEFV,80,00-01-1900 17:23,102,VC5,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
351,Kadathanamale Toll Plaza,N,LANE04,IKBTU,MSPSC,50,00-01-1900 10:47,610,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
352,Kadathanamale Toll Plaza,N,LANE04,QEGMV,QXQEG,50,00-01-1900 02:19,500,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
354,Kadathanamale Toll Plaza,S,LANE10,TCZJK,KJGIX,50,00-01-1900 19:45,95,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
355,Kadathanamale Toll Plaza,S,LANE10,NTQKE,TNQJK,35,00-01-1900 06:18,84,VC5,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
356,Kadathanamale Toll Plaza,N,LANE05,YVTWL,HBNMF,50,00-01-1900 13:04,201,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
357,Kadathanamale Toll Plaza,N,LANE07,TDIQW,CPDDY,20,00-01-1900 17:08,93,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
358,Kadathanamale Toll Plaza,S,LANE08,ZIFWT,YIKFZ,50,00-01-1900 11:14,76,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
359,Kadathanamale Toll Plaza,S,LANE10,HQNZF,CKCTQ,20,00-01-1900 14:51,70,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
364,Kadathanamale Toll Plaza,N,LANE05,WQRRH,ZZALZ,50,00-01-1900 08:05,86,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
369,Kadathanamale Toll Plaza,N,LANE03,TVVSQ,ACBDA,50,00-01-1900 14:22,248,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
372,Kadathanamale Toll Plaza,S,LANE09,BVBDY,HJKTQ,35,00-01-1900 06:53,348,VC9,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
374,Kadathanamale Toll Plaza,S,LANE09,EUPFL,UJXCK,50,00-01-1900 15:26,166,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
375,Kadathanamale Toll Plaza,N,LANE04,KNTJZ,OQVIX,50,00-01-1900 08:48,106,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
376,Kadathanamale Toll Plaza,N,LANE04,VKCIR,MRBIY,35,00-01-1900 21:27,140,VC5,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
378,Kadathanamale Toll Plaza,N,LANE05,DHKXO,XLHLD,80,00-01-1900 18:25,161,VC7,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
379,Kadathanamale Toll Plaza,N,LANE07,DDZRV,NDNBY,80,00-01-1900 18:31,52,VC5,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
380,Kadathanamale Toll Plaza,N,LANE06,QZMNY,RLIAU,50,00-01-1900 11:08,112,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
382,Kadathanamale Toll Plaza,S,LANE12,BQJRP,JNOOV,255,00-01-1900 16:12,110,VC12,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
384,Kadathanamale Toll Plaza,N,LANE06,PRWSA,XVBQD,50,00-01-1900 07:36,480,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
386,Kadathanamale Toll Plaza,S,LANE09,YOPXX,ZEYCZ,20,00-01-1900 17:10,135,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
389,Kadathanamale Toll Plaza,N,LANE04,ZJPUM,DNKMW,50,00-01-1900 11:35,74,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
391,Kadathanamale Toll Plaza,S,LANE11,XIGRQ,KBBXR,20,00-01-1900 22:34,95,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
393,Kadathanamale Toll Plaza,S,LANE10,RCTVG,MPPSE,20,00-01-1900 14:56,61,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
394,Kadathanamale Toll Plaza,N,LANE07,UNEDC,GZEZX,80,00-01-1900 19:56,84,VC5,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
395,Kadathanamale Toll Plaza,N,LANE07,JARXR,XZRKQ,50,00-01-1900 11:06,56,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
396,Kadathanamale Toll Plaza,S,LANE10,TUKZE,ORAPC,20,00-01-1900 19:26,84,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
398,Kadathanamale Toll Plaza,S,LANE08,CHJCE,ETGMQ,20,00-01-1900 18:20,79,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
399,Kadathanamale Toll Plaza,S,LANE11,VNNTC,YSOXC,20,00-01-1900 14:11,227,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
401,Kadathanamale Toll Plaza,N,LANE04,ZAZJX,DBBKE,50,00-01-1900 11:53,229,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
404,Kadathanamale Toll Plaza,N,LANE07,GCWUK,FBDPK,255,00-01-1900 14:30,80,VC12,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
405,Kadathanamale Toll Plaza,N,LANE06,CUFSE,FDLFJ,165,00-01-1900 18:51,219,VC7,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
406,Kadathanamale Toll Plaza,S,LANE09,SIGDF,EHIQT,255,00-01-1900 14:01,114,VC12,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
408,Kadathanamale Toll Plaza,N,LANE05,SFWET,FCPNJ,80,00-01-1900 14:34,160,VC20,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
410,Kadathanamale Toll Plaza,S,LANE10,VFAJP,NMBEG,50,00-01-1900 23:02,120,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
412,Kadathanamale Toll Plaza,N,LANE05,WNFEJ,PEQKV,50,00-01-1900 10:31,103,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
413,Kadathanamale Toll Plaza,S,LANE10,UBZNY,MDKLQ,50,00-01-1900 20:21,93,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
415,Kadathanamale Toll Plaza,S,LANE11,KDFTG,VAHKU,20,00-01-1900 15:19,92,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
444,Kadathanamale Toll Plaza,N,LANE04,VHDLB,ROVTT,50,00-01-1900 13:44,138,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
445,Kadathanamale Toll Plaza,S,LANE08,VYINJ,SNJSX,20,00-01-1900 17:05,79,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
446,Kadathanamale Toll Plaza,N,LANE04,PJMVK,HCWHB,50,00-01-1900 11:38,163,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
447,Kadathanamale Toll Plaza,N,LANE07,XFTBJ,MFYTT,50,00-01-1900 11:51,95,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
450,Kadathanamale Toll Plaza,N,LANE06,LVHUI,EFTLW,20,00-01-1900 23:27,253,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
453,Kadathanamale Toll Plaza,S,LANE09,BAHOF,WTHGT,35,00-01-1900 18:32,143,VC5,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
455,Kadathanamale Toll Plaza,N,LANE06,WFQEA,XAPTT,50,00-01-1900 21:05,220,VC4,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
457,Kadathanamale Toll Plaza,S,LANE10,GNYCI,YDMSG,165,00-01-1900 00:05,66,VC10,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
458,Kadathanamale Toll Plaza,N,LANE06,NNSVV,HIAAJ,50,00-01-1900 17:36,507,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
461,Kadathanamale Toll Plaza,N,LANE06,HMJGA,VJGUA,20,00-01-1900 03:29,171,VC4,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
462,Kadathanamale Toll Plaza,N,LANE07,GOMSZ,AGBHB,255,00-01-1900 22:52,91,VC12,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
463,Kadathanamale Toll Plaza,N,LANE06,OEPWO,DZQHP,165,00-01-1900 01:21,368,VC10,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
464,Kadathanamale Toll Plaza,S,LANE10,XNVVX,EVMYF,20,00-01-1900 18:54,64,VC4,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
465,Kadathanamale Toll Plaza,S,LANE08,XHCKH,XTOMH,20,00-01-1900 10:51,333,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
466,Kadathanamale Toll Plaza,N,LANE07,VVFYC,TLEKO,20,00-01-1900 19:53,58,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
467,Kadathanamale Toll Plaza,S,LANE09,TGCGC,IIOOC,80,00-01-1900 04:10,172,VC5,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
468,Kadathanamale Toll Plaza,S,LANE12,NSRYV,HXHJF,80,00-01-1900 12:24,196,VC20,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
469,Kadathanamale Toll Plaza,N,LANE07,LDVCW,HZHEK,50,00-01-1900 14:37,72,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
473,Kadathanamale Toll Plaza,N,LANE06,MAOWL,ZLSEQ,50,00-01-1900 14:57,93,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
476,Kadathanamale Toll Plaza,N,LANE06,DESVQ,FCHJC,50,00-01-1900 09:42,131,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
480,Kadathanamale Toll Plaza,S,LANE09,RHWNT,YXHFH,50,00-01-1900 17:53,95,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
481,Kadathanamale Toll Plaza,N,LANE04,AYNSB,REKJH,50,00-01-1900 11:15,170,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
482,Kadathanamale Toll Plaza,S,LANE08,AGEKO,XHWDW,80,00-01-1900 14:48,48,VC5,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
483,Kadathanamale Toll Plaza,S,LANE09,JPQJN,EENBL,80,00-01-1900 14:13,166,VC5,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
484,Kadathanamale Toll Plaza,S,LANE11,TZYRZ,ZDRGT,165,00-01-1900 17:43,65,VC7,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
488,Kadathanamale Toll Plaza,S,LANE09,YTYKP,ZPUKU,50,00-01-1900 18:08,124,VC4,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
854,Kadathanamale Toll Plaza,N,LANE07,BOPLS,KYPMI,35,00-01-1900 07:47,75,VC20,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
855,Kadathanamale Toll Plaza,N,LANE04,XNCPB,HVKFF,50,00-01-1900 14:13,124,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
858,Kadathanamale Toll Plaza,S,LANE08,QUAEY,UATGK,20,00-01-1900 17:40,116,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
860,Kadathanamale Toll Plaza,N,LANE06,PMQXU,AKION,50,00-01-1900 14:15,106,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
861,Kadathanamale Toll Plaza,N,LANE05,EIGZB,FQJOM,50,00-01-1900 14:46,495,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
862,Kadathanamale Toll Plaza,N,LANE07,RHNVV,LCTSL,50,00-01-1900 20:41,46,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
867,Kadathanamale Toll Plaza,N,LANE03,ZHYUS,YUJUI,20,00-01-1900 11:36,134,VC4,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
868,Kadathanamale Toll Plaza,S,LANE08,WWTGV,XREKZ,35,00-01-1900 15:39,90,VC5,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
872,Kadathanamale Toll Plaza,S,LANE08,AIEGW,UJEUD,20,00-01-1900 06:17,65,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
882,Kadathanamale Toll Plaza,N,LANE04,CEJLT,VOETJ,20,00-01-1900 22:03,268,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
883,Kadathanamale Toll Plaza,S,LANE10,WEJLA,IQFEA,20,00-01-1900 10:43,87,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
884,Kadathanamale Toll Plaza,S,LANE09,KHPLZ,PKEUO,50,00-01-1900 20:26,96,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
886,Kadathanamale Toll Plaza,S,LANE09,SELEO,YMLJW,50,00-01-1900 23:49,292,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
888,Kadathanamale Toll Plaza,N,LANE04,RHUYL,SGSPN,50,00-01-1900 15:23,101,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
890,Kadathanamale Toll Plaza,S,LANE09,FKGTY,YGPPV,50,00-01-1900 12:08,112,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
892,Kadathanamale Toll Plaza,N,LANE07,JVBSQ,WUOCF,80,00-01-1900 07:10,84,VC5,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
938,Kadathanamale Toll Plaza,S,LANE09,FMJTK,PVUKZ,20,00-01-1900 17:03,187,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
942,Kadathanamale Toll Plaza,N,LANE06,OAIIV,LKZIE,50,00-01-1900 07:20,79,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
943,Kadathanamale Toll Plaza,N,LANE06,EAKNN,PIVYX,255,00-01-1900 02:25,291,VC12,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
944,Kadathanamale Toll Plaza,N,LANE05,GZJWO,MAJKZ,35,00-01-1900 15:47,263,VC20,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
945,Kadathanamale Toll Plaza,S,LANE08,UZQTQ,MOAQN,20,00-01-1900 15:37,138,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
946,Kadathanamale Toll Plaza,S,LANE09,WYZZM,LIHHL,50,00-01-1900 21:01,205,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
949,Kadathanamale Toll Plaza,S,LANE10,GRSKW,EQMLL,255,00-01-1900 05:49,72,VC12,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
950,Kadathanamale Toll Plaza,N,LANE06,GEZME,LDQIA,50,00-01-1900 20:48,193,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
951,Kadathanamale Toll Plaza,S,LANE10,WYDGT,KXNPN,50,00-01-1900 21:55,77,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
955,Kadathanamale Toll Plaza,S,LANE09,LKEPN,MVZXC,50,00-01-1900 17:58,157,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
957,Kadathanamale Toll Plaza,S,LANE10,NRADF,FRWCV,35,00-01-1900 12:37,103,VC5,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
958,Kadathanamale Toll Plaza,S,LANE11,LKTID,LDEPO,20,00-01-1900 14:02,63,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
959,Kadathanamale Toll Plaza,N,LANE07,HNESW,VHCKR,130,00-01-1900 19:18,534,VC12,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
961,Kadathanamale Toll Plaza,N,LANE06,JJUEM,FGKBZ,80,00-01-1900 19:34,167,VC20,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
962,Kadathanamale Toll Plaza,N,LANE07,OLHGT,AMEUM,50,00-01-1900 08:34,65,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
963,Kadathanamale Toll Plaza,S,LANE09,JRVUK,FAAXQ,20,00-01-1900 12:35,113,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
965,Kadathanamale Toll Plaza,S,LANE10,PRGXZ,DOMJX,35,00-01-1900 15:09,63,VC20,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
966,Kadathanamale Toll Plaza,S,LANE09,TFLQA,WHXTK,20,00-01-1900 12:14,124,VC4,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
967,Kadathanamale Toll Plaza,S,LANE09,VTLUM,AHKJW,80,00-01-1900 13:23,84,VC9,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
970,Kadathanamale Toll Plaza,S,LANE08,ZNAIP,WYHDX,50,00-01-1900 09:14,64,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
971,Kadathanamale Toll Plaza,N,LANE07,ZFCNK,XOMQT,35,00-01-1900 16:23,70,VC20,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
972,Kadathanamale Toll Plaza,S,LANE08,XQACA,WHTLO,20,00-01-1900 10:19,85,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
974,Kadathanamale Toll Plaza,N,LANE04,GINBO,FXLBH,50,00-01-1900 17:20,485,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
976,Kadathanamale Toll Plaza,N,LANE04,OCAJA,BCHFB,50,00-01-1900 10:27,79,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
977,Kadathanamale Toll Plaza,N,LANE06,JOJWO,PISQE,80,00-01-1900 12:04,96,VC20,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
978,Kadathanamale Toll Plaza,S,LANE10,ODNJS,OTTWI,20,00-01-1900 19:46,70,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
980,Kadathanamale Toll Plaza,S,LANE09,ZEWWQ,VDIPK,165,00-01-1900 01:23,234,VC10,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
982,Kadathanamale Toll Plaza,S,LANE09,UEMLR,RUPNW,50,00-01-1900 21:51,83,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
983,Kadathanamale Toll Plaza,S,LANE11,TAFXY,JQQJZ,50,00-01-1900 11:34,75,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
986,Kadathanamale Toll Plaza,N,LANE04,QQGKI,YFVQX,50,00-01-1900 10:12,90,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
987,Kadathanamale Toll Plaza,N,LANE07,ZNAIP,WYHDX,20,00-01-1900 11:12,74,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
989,Kadathanamale Toll Plaza,N,LANE06,EIBTK,YNEQB,80,00-01-1900 20:37,90,VC7,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
990,Kadathanamale Toll Plaza,N,LANE06,GPJOH,CYTCT,20,00-01-1900 18:18,176,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
992,Kadathanamale Toll Plaza,S,LANE08,UXTGN,FKILZ,255,00-01-1900 11:30,96,VC11,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
994,Kadathanamale Toll Plaza,N,LANE07,CECSE,BTKVS,50,00-01-1900 09:14,66,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
995,Kadathanamale Toll Plaza,S,LANE11,OWQDO,AQWRK,80,00-01-1900 18:52,94,VC7,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
997,Kadathanamale Toll Plaza,N,LANE04,PUWPN,KMRVL,50,00-01-1900 08:12,164,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
999,Kadathanamale Toll Plaza,N,LANE04,JCBOK,YYQQY,20,00-01-1900 18:33,207,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
1000,Kadathanamale Toll Plaza,S,LANE14,KBCZG,AEURW,50,00-01-1900 22:22,337,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2459,Kadathanamale Toll Plaza,N,LANE04,ZQLFA,CUNOD,50,00-01-1900 17:11,271,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2461,Kadathanamale Toll Plaza,N,LANE04,XQPCQ,XNUWI,50,00-01-1900 11:15,126,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2463,Kadathanamale Toll Plaza,S,LANE11,YSBUA,MTHUL,50,00-01-1900 13:28,99,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2465,Kadathanamale Toll Plaza,S,LANE11,RHDMI,KYVSF,20,00-01-1900 18:56,197,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2466,Kadathanamale Toll Plaza,N,LANE06,AFFFL,VJGOU,50,00-01-1900 13:25,100,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2470,Kadathanamale Toll Plaza,N,LANE03,XVDCZ,BHUKK,50,00-01-1900 12:43,70,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2471,Kadathanamale Toll Plaza,N,LANE06,DTSOZ,NSXHX,80,00-01-1900 12:11,93,VC20,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2476,Kadathanamale Toll Plaza,N,LANE06,TISTN,HFLYT,80,00-01-1900 00:00,302,VC5,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2480,Kadathanamale Toll Plaza,S,LANE12,ZSRGN,SKACL,50,00-01-1900 14:54,210,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2481,Kadathanamale Toll Plaza,N,LANE04,GOXTE,WBBTJ,50,00-01-1900 09:42,177,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2482,Kadathanamale Toll Plaza,S,LANE09,ZZJWZ,ZDOTV,80,00-01-1900 18:24,74,VC5,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2483,Kadathanamale Toll Plaza,S,LANE10,KWOTA,GEQHD,20,00-01-1900 11:25,66,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2484,Kadathanamale Toll Plaza,S,LANE08,KIUQS,IQYYV,50,00-01-1900 14:56,84,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2485,Kadathanamale Toll Plaza,N,LANE05,JHQWC,TRMBW,80,00-01-1900 16:41,188,VC7,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2486,Kadathanamale Toll Plaza,S,LANE10,DOFYA,ECRPU,20,00-01-1900 14:06,56,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2489,Kadathanamale Toll Plaza,S,LANE10,GBHHF,ODDBS,80,00-01-1900 14:43,70,VC20,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2492,Kadathanamale Toll Plaza,N,LANE03,DSHIG,PDFKO,50,00-01-1900 20:51,228,VC4,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2493,Kadathanamale Toll Plaza,N,LANE04,ZSXCA,SMWTM,50,00-01-1900 16:07,380,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2508,Kadathanamale Toll Plaza,N,LANE06,YETJS,HULDK,165,00-01-1900 17:46,96,VC7,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2509,Kadathanamale Toll Plaza,N,LANE03,JCTZX,HDGGA,80,00-01-1900 13:58,178,VC5,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2510,Kadathanamale Toll Plaza,S,LANE10,MMJPB,ZILRB,165,00-01-1900 09:25,56,VC7,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2512,Kadathanamale Toll Plaza,S,LANE12,SWOYL,MZTUD,80,00-01-1900 07:10,331,VC7,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2513,Kadathanamale Toll Plaza,N,LANE06,EFIPZ,FYIGL,50,00-01-1900 09:56,90,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2514,Kadathanamale Toll Plaza,N,LANE06,IWEAC,IQPMH,50,00-01-1900 10:50,93,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2515,Kadathanamale Toll Plaza,N,LANE07,ARNUO,YRIXS,80,00-01-1900 08:34,92,VC9,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2518,Kadathanamale Toll Plaza,S,LANE10,FDESN,VABRH,20,00-01-1900 16:53,75,VC4,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2519,Kadathanamale Toll Plaza,S,LANE09,KFRMD,JVCLT,50,00-01-1900 22:08,325,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2523,Kadathanamale Toll Plaza,S,LANE12,SGYVK,TPZQN,35,00-01-1900 17:09,238,VC9,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2525,Kadathanamale Toll Plaza,S,LANE08,EDEAP,DKRJN,50,00-01-1900 08:36,190,VC4,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2526,Kadathanamale Toll Plaza,S,LANE11,YTFXC,JULHB,20,00-01-1900 18:57,87,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2527,Kadathanamale Toll Plaza,S,LANE08,GCOFQ,QQSAE,165,00-01-1900 18:09,53,VC7,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2528,Kadathanamale Toll Plaza,N,LANE06,BMBXD,JZUTW,50,00-01-1900 09:37,122,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2530,Kadathanamale Toll Plaza,S,LANE09,ECEWG,JNUUQ,80,00-01-1900 15:08,158,VC20,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2531,Kadathanamale Toll Plaza,N,LANE03,XRVIO,QCOPD,50,00-01-1900 07:04,237,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2533,Kadathanamale Toll Plaza,S,LANE09,TXLDU,NSSGZ,50,00-01-1900 17:26,101,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2534,Kadathanamale Toll Plaza,N,LANE06,XZWBE,SQIER,50,00-01-1900 18:28,225,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2535,Kadathanamale Toll Plaza,N,LANE07,FNEOV,PLPSX,130,00-01-1900 10:57,92,VC13,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2536,Kadathanamale Toll Plaza,N,LANE04,DUCWH,CTLRP,80,00-01-1900 17:23,89,VC20,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2537,Kadathanamale Toll Plaza,N,LANE05,JGBPV,ELCVR,165,00-01-1900 00:07,316,VC10,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2538,Kadathanamale Toll Plaza,N,LANE07,NUQWF,HCUXG,20,00-01-1900 07:07,54,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
