SlNo.,merchant_name,direction,lane,tag_id,vehicle_regn_number,txn_amount,initiated_time,inn_rr_time_sec,vehicle_class_code,vehicle_comvehicle,geocode,merchant_sub_type,city,state
113692,Nelamangala Toll Plaza,W,Lane5,GPIEL,KVJQY,55,00-01-1900 13:35,387,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113693,Nelamangala Toll Plaza,E,Lane7,ZOHLO,RUNGI,30,00-01-1900 01:02,376,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113696,Nelamangala Toll Plaza,E,Lane7,CDVUC,VLRGI,55,00-01-1900 17:25,407,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113700,Nelamangala Toll Plaza,E,Lane6,JSRTP,JCZJD,320,00-01-1900 21:55,395,VC13,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113701,Nelamangala Toll Plaza,E,Lane7,APNYQ,FDXYI,55,00-01-1900 01:53,410,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113704,Nelamangala Toll Plaza,W,Lane5,KPLDD,UROHM,55,00-01-1900 05:39,379,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113706,Nelamangala Toll Plaza,E,Lane7,JZDKY,LWAJE,55,00-01-1900 16:06,381,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113710,Nelamangala Toll Plaza,W,Lane4,OVKBQ,OGTJS,55,00-01-1900 06:09,382,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113719,Nelamangala Toll Plaza,W,Lane2,ZUFTJ,WUZGZ,55,00-01-1900 17:48,419,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113720,Nelamangala Toll Plaza,W,Lane4,DOVZF,AUHGI,55,00-01-1900 16:45,394,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113728,Nelamangala Toll Plaza,E,Lane8,DFSEE,FHCCR,55,00-01-1900 14:13,418,VC20,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113735,Nelamangala Toll Plaza,W,Lane2,RZVNS,YJJPH,320,00-01-1900 23:24,375,VC14,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113737,Nelamangala Toll Plaza,W,Lane2,KANRP,NEOVO,55,00-01-1900 11:34,10321,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113745,Nelamangala Toll Plaza,E,Lane8,VFRGT,XAUZO,55,00-01-1900 15:14,421,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113749,Nelamangala Toll Plaza,E,Lane8,VYXHA,KMFVS,30,00-01-1900 22:53,369,VC4,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113751,Nelamangala Toll Plaza,E,Lane9,ZPDIC,CHKMH,55,00-01-1900 07:29,395,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113755,Nelamangala Toll Plaza,W,Lane2,YHLQT,YPAIJ,100,00-01-1900 23:38,384,VC7,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113761,Nelamangala Toll Plaza,E,Lane8,VGCIK,GPBWG,100,00-01-1900 10:42,365,VC5,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113762,Nelamangala Toll Plaza,W,Lane1,JPMJD,SILQX,55,00-01-1900 07:13,477,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113763,Nelamangala Toll Plaza,E,Lane7,GFWRX,YPMPB,55,00-01-1900 18:00,372,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113767,Nelamangala Toll Plaza,E,Lane8,DOCWR,TMVWO,55,00-01-1900 12:57,419,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113769,Nelamangala Toll Plaza,E,Lane7,UXHCN,SQOPL,30,00-01-1900 18:47,387,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113783,Nelamangala Toll Plaza,W,Lane5,QBXIB,DXXAR,30,00-01-1900 18:13,421,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113785,Nelamangala Toll Plaza,E,Lane9,PRMCA,QVDOK,320,00-01-1900 15:58,16745,VC12,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113793,Nelamangala Toll Plaza,E,Lane9,XKNJY,YLZLE,55,00-01-1900 23:26,384,VC4,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113800,Nelamangala Toll Plaza,E,Lane9,GCXKJ,QVFGB,55,00-01-1900 14:47,393,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113801,Nelamangala Toll Plaza,W,Lane5,ICFRF,KSJNE,55,00-01-1900 19:00,381,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113806,Nelamangala Toll Plaza,E,Lane9,PIGFT,ZKVKO,200,00-01-1900 12:59,417,VC10,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113811,Nelamangala Toll Plaza,W,Lane3,ITDLI,LJTAL,55,00-01-1900 06:19,423,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113812,Nelamangala Toll Plaza,E,Lane7,AVBUF,PWJKK,55,00-01-1900 12:17,395,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113823,Nelamangala Toll Plaza,W,Lane4,YQJWO,CKRAG,55,00-01-1900 02:12,396,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113826,Nelamangala Toll Plaza,W,Lane4,YVUDW,PMQHA,30,00-01-1900 17:26,377,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113828,Nelamangala Toll Plaza,E,Lane8,AOQXL,IFZWR,30,00-01-1900 00:15,387,VC20,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113834,Nelamangala Toll Plaza,W,Lane5,KRJNW,GGMLS,55,00-01-1900 10:36,401,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113838,Nelamangala Toll Plaza,W,Lane1,TVIOE,CAVIO,100,00-01-1900 09:29,372,VC7,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113839,Nelamangala Toll Plaza,W,Lane4,FFKHN,MKYWC,55,00-01-1900 16:17,377,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113854,Nelamangala Toll Plaza,W,Lane4,EPPXL,QBEIJ,100,00-01-1900 15:37,16648,VC10,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113856,Nelamangala Toll Plaza,E,Lane8,BFAWM,LTCBE,50,00-01-1900 16:04,371,VC5,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113858,Nelamangala Toll Plaza,E,Lane7,MENTU,OAXYD,30,00-01-1900 01:48,388,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113859,Nelamangala Toll Plaza,W,Lane5,LHPXV,KZGGA,55,00-01-1900 14:59,386,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113872,Nelamangala Toll Plaza,E,Lane8,BJNFZ,MMHXZ,55,00-01-1900 10:51,411,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113875,Nelamangala Toll Plaza,W,Lane2,NEVMS,WOFIM,30,00-01-1900 14:29,408,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113888,Nelamangala Toll Plaza,E,Lane9,IFJDQ,IUUVD,320,00-01-1900 11:41,408,VC13,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113896,Nelamangala Toll Plaza,W,Lane5,CXOGJ,FAALG,320,00-01-1900 10:28,391,VC11,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113900,Nelamangala Toll Plaza,W,Lane2,ERGDW,RCJLF,55,00-01-1900 11:05,359,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113904,Nelamangala Toll Plaza,W,Lane5,YLVUN,EEPGV,320,00-01-1900 18:26,385,VC13,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113907,Nelamangala Toll Plaza,W,Lane4,UGILN,BSDVC,55,00-01-1900 19:41,376,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113910,Nelamangala Toll Plaza,W,Lane3,MJENJ,AVXJG,320,00-01-1900 07:59,365,VC12,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113917,Nelamangala Toll Plaza,W,Lane4,OUAXR,NSEJF,160,00-01-1900 21:52,423,VC13,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113920,Nelamangala Toll Plaza,E,Lane9,AOUSL,ESMSE,55,00-01-1900 12:44,391,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113921,Nelamangala Toll Plaza,E,Lane7,KNJJG,BQHEQ,30,00-01-1900 10:15,383,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113938,Nelamangala Toll Plaza,W,Lane5,IADHH,ZPREW,100,00-01-1900 18:09,389,VC5,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113945,Nelamangala Toll Plaza,W,Lane5,WSKIA,VMYQW,200,00-01-1900 06:29,415,VC10,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113951,Nelamangala Toll Plaza,E,Lane9,QQCHS,ZLLMM,30,00-01-1900 12:27,378,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113967,Nelamangala Toll Plaza,W,Lane2,BMWXX,QSMHW,55,00-01-1900 07:53,403,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113970,Nelamangala Toll Plaza,E,Lane9,TYIBS,KXQRT,55,00-01-1900 01:00,397,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113971,Nelamangala Toll Plaza,E,Lane8,XTXAJ,YKWJM,100,00-01-1900 05:27,410,VC5,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113972,Nelamangala Toll Plaza,E,Lane7,AOJSY,SPPEC,55,00-01-1900 20:58,384,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113974,Nelamangala Toll Plaza,E,Lane9,TOCUE,PILRH,30,00-01-1900 13:32,380,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113978,Nelamangala Toll Plaza,E,Lane6,IUDPK,JYIDV,55,00-01-1900 14:17,409,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113982,Nelamangala Toll Plaza,E,Lane7,VXWLV,BCLJA,50,00-01-1900 23:50,423,VC5,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113990,Nelamangala Toll Plaza,W,Lane3,EOETC,XHXGC,320,00-01-1900 07:22,367,VC12,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
113999,Nelamangala Toll Plaza,E,Lane9,YHOFZ,NXAJM,55,00-01-1900 19:43,423,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114002,Nelamangala Toll Plaza,E,Lane8,FLNTL,ZFZEL,30,00-01-1900 18:55,422,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114012,Nelamangala Toll Plaza,E,Lane7,HZFXU,JXFTL,55,00-01-1900 12:50,405,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114013,Nelamangala Toll Plaza,E,Lane8,BATCD,ABMMN,320,00-01-1900 06:19,446,VC8,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114016,Nelamangala Toll Plaza,W,Lane5,KPMJC,YMDPQ,55,00-01-1900 22:35,395,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114017,Nelamangala Toll Plaza,W,Lane4,HHLOI,QYYBX,55,00-01-1900 07:51,363,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114018,Nelamangala Toll Plaza,W,Lane2,ECPZL,WWPZG,55,00-01-1900 09:43,393,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114031,Nelamangala Toll Plaza,W,Lane5,PVSHW,HWHME,160,00-01-1900 16:25,419,VC13,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114035,Nelamangala Toll Plaza,E,Lane7,QATEC,CDBGX,30,00-01-1900 17:28,381,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114037,Nelamangala Toll Plaza,E,Lane9,YTLYD,BOLME,30,00-01-1900 15:19,367,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114040,Nelamangala Toll Plaza,E,Lane9,UKVJO,OWNCY,30,00-01-1900 12:11,377,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114043,Nelamangala Toll Plaza,W,Lane3,YFMEZ,OKBXT,55,00-01-1900 09:49,383,VC20,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114048,Nelamangala Toll Plaza,E,Lane10,LUWZL,GLAUG,55,00-01-1900 16:08,480,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114052,Nelamangala Toll Plaza,W,Lane4,IEUAG,XLGBQ,320,00-01-1900 16:43,418,VC12,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114063,Nelamangala Toll Plaza,W,Lane4,JSKUP,GASWP,55,00-01-1900 08:11,397,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114069,Nelamangala Toll Plaza,W,Lane2,YWHDI,JBRNZ,55,00-01-1900 15:23,398,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114074,Nelamangala Toll Plaza,E,Lane7,MVYJA,MWFYO,200,00-01-1900 17:34,422,VC7,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114085,Nelamangala Toll Plaza,W,Lane4,DXPKZ,BMKPQ,30,00-01-1900 13:39,416,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114088,Nelamangala Toll Plaza,W,Lane4,EXGCC,QSQUY,100,00-01-1900 02:21,402,VC5,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114098,Nelamangala Toll Plaza,E,Lane8,LNDDH,SGLSC,55,00-01-1900 18:49,406,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114100,Nelamangala Toll Plaza,E,Lane9,JAGGM,VQKUS,55,00-01-1900 00:01,379,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114106,Nelamangala Toll Plaza,E,Lane9,FEUIR,OOHYV,320,00-01-1900 14:12,409,VC12,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114108,Nelamangala Toll Plaza,W,Lane4,OIURJ,VOWSA,55,00-01-1900 09:48,378,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114117,Nelamangala Toll Plaza,E,Lane9,ZTRVW,KTSBC,30,00-01-1900 15:48,385,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114120,Nelamangala Toll Plaza,E,Lane7,UEAQA,HVYXG,30,00-01-1900 10:44,390,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114124,Nelamangala Toll Plaza,E,Lane9,GVDNL,NFEYW,320,00-01-1900 21:41,417,VC11,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114129,Nelamangala Toll Plaza,E,Lane7,HXKLW,RVCMA,55,00-01-1900 13:45,400,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114131,Nelamangala Toll Plaza,W,Lane3,XDVDF,ZYUKY,55,00-01-1900 09:43,366,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114133,Nelamangala Toll Plaza,W,Lane4,BVJXY,OVLRQ,55,00-01-1900 20:30,401,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114135,Nelamangala Toll Plaza,E,Lane9,MGOIQ,WNWJE,30,00-01-1900 21:50,413,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114149,Nelamangala Toll Plaza,W,Lane4,WZSQG,UXZBJ,55,00-01-1900 21:52,377,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114159,Nelamangala Toll Plaza,W,Lane2,OGFRP,BRJVI,55,00-01-1900 23:52,418,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114160,Nelamangala Toll Plaza,E,Lane8,KLAAY,FVPDV,100,00-01-1900 19:24,367,VC10,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114163,Nelamangala Toll Plaza,E,Lane7,SDPCI,CKWJD,30,00-01-1900 20:23,413,VC20,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114168,Nelamangala Toll Plaza,E,Lane8,YVLKC,TQYZO,55,00-01-1900 06:05,377,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114173,Nelamangala Toll Plaza,E,Lane7,PZXCG,YCBXE,55,00-01-1900 18:49,400,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114179,Nelamangala Toll Plaza,W,Lane4,CMRBD,SIYEJ,55,00-01-1900 20:24,423,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114184,Nelamangala Toll Plaza,E,Lane7,UCTSM,VJFGW,30,00-01-1900 23:38,12934,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114185,Nelamangala Toll Plaza,E,Lane7,BHSJY,SULSE,55,00-01-1900 15:38,399,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114186,Nelamangala Toll Plaza,E,Lane7,FXIJR,OQWNI,55,00-01-1900 00:50,371,VC20,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114191,Nelamangala Toll Plaza,W,Lane5,XMCQX,KIODQ,50,00-01-1900 12:51,362,VC5,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114192,Nelamangala Toll Plaza,E,Lane9,UCVFT,VGZMO,200,00-01-1900 21:41,394,VC7,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114198,Nelamangala Toll Plaza,E,Lane8,CDZWM,WPASC,30,00-01-1900 18:03,9119,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114200,Nelamangala Toll Plaza,E,Lane10,OQJLL,DLRLS,30,00-01-1900 16:45,412,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114201,Nelamangala Toll Plaza,W,Lane4,LLVFM,FSXMM,55,00-01-1900 22:10,399,VC4,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114204,Nelamangala Toll Plaza,E,Lane8,NNZOH,SFLCS,55,00-01-1900 08:15,387,VC4,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114209,Nelamangala Toll Plaza,E,Lane8,UBBKN,MNWAI,30,00-01-1900 16:35,395,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114213,Nelamangala Toll Plaza,W,Lane5,EIOXI,XGTAI,30,00-01-1900 17:19,412,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114218,Nelamangala Toll Plaza,E,Lane8,YDFAZ,PAGXM,30,00-01-1900 08:20,382,VC20,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114224,Nelamangala Toll Plaza,E,Lane7,MCKPM,FQVPF,55,00-01-1900 01:24,403,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114226,Nelamangala Toll Plaza,E,Lane9,OECLR,BFVWU,55,00-01-1900 23:49,417,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114232,Nelamangala Toll Plaza,W,Lane5,SGLCL,PFFYC,30,00-01-1900 08:48,375,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114233,Nelamangala Toll Plaza,E,Lane8,BFYKN,LCWLP,100,00-01-1900 05:56,397,VC10,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114234,Nelamangala Toll Plaza,E,Lane7,GUDDJ,OLETK,160,00-01-1900 18:30,430,VC11,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114235,Nelamangala Toll Plaza,E,Lane9,ARVYL,KJKSL,55,00-01-1900 17:28,420,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114236,Nelamangala Toll Plaza,W,Lane2,CSYVN,SEDRG,55,00-01-1900 22:09,7119,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114239,Nelamangala Toll Plaza,W,Lane4,NRGMI,MGWNY,55,00-01-1900 16:16,417,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114241,Nelamangala Toll Plaza,W,Lane4,GLSZU,OEWCG,55,00-01-1900 20:29,391,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114242,Nelamangala Toll Plaza,E,Lane8,DVXRP,PXKQV,320,00-01-1900 09:32,403,VC13,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114243,Nelamangala Toll Plaza,E,Lane8,IZYBJ,BSUHK,30,00-01-1900 03:50,417,VC20,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114248,Nelamangala Toll Plaza,W,Lane2,THEWP,STTPV,55,00-01-1900 15:58,8537,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114258,Nelamangala Toll Plaza,E,Lane7,WFXNF,TXHWX,55,00-01-1900 20:13,375,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114262,Nelamangala Toll Plaza,W,Lane4,LMKTH,RNZHA,55,00-01-1900 22:31,379,VC4,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114265,Nelamangala Toll Plaza,W,Lane1,KOFAF,XJUEZ,55,00-01-1900 09:43,385,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114266,Nelamangala Toll Plaza,W,Lane4,SRTTL,KEKQK,55,00-01-1900 23:34,418,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114267,Nelamangala Toll Plaza,E,Lane8,QXEMW,SQIOR,320,00-01-1900 16:01,391,VC14,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114268,Nelamangala Toll Plaza,W,Lane4,SFOQQ,OGHKQ,55,00-01-1900 11:13,416,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114273,Nelamangala Toll Plaza,E,Lane7,OTOAU,FWRPF,200,00-01-1900 06:30,411,VC7,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114283,Nelamangala Toll Plaza,W,Lane2,NVNKP,MCOES,30,00-01-1900 12:46,400,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114285,Nelamangala Toll Plaza,E,Lane8,ANNRI,PTCKV,100,00-01-1900 18:31,406,VC5,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114287,Nelamangala Toll Plaza,W,Lane3,VEZTM,GRTNT,55,00-01-1900 15:14,421,VC4,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114290,Nelamangala Toll Plaza,E,Lane9,IXSVX,CTGTG,55,00-01-1900 12:53,411,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114294,Nelamangala Toll Plaza,W,Lane4,HDWZH,WZOFL,55,00-01-1900 15:51,383,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114300,Nelamangala Toll Plaza,W,Lane4,NEIYA,OXDBO,55,00-01-1900 18:58,380,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114303,Nelamangala Toll Plaza,W,Lane2,JEENY,GMNMM,55,00-01-1900 21:32,371,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114314,Nelamangala Toll Plaza,W,Lane1,QYXUX,IARPQ,55,00-01-1900 14:43,397,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114315,Nelamangala Toll Plaza,W,Lane1,HBUDT,JDYFO,100,00-01-1900 12:46,167,VC10,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114318,Nelamangala Toll Plaza,W,Lane3,RDDPB,JDOHK,55,00-01-1900 06:29,364,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114319,Nelamangala Toll Plaza,W,Lane3,VPJYY,LOGHX,55,00-01-1900 14:33,369,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114321,Nelamangala Toll Plaza,W,Lane3,WQAPW,BIDRC,30,00-01-1900 15:42,415,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114325,Nelamangala Toll Plaza,E,Lane8,EAJBB,USYYP,55,00-01-1900 23:10,16759,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114334,Nelamangala Toll Plaza,W,Lane4,SLMLN,SLXLD,30,00-01-1900 17:34,407,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114341,Nelamangala Toll Plaza,W,Lane3,DJKDD,QZZGV,320,00-01-1900 02:44,381,VC11,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114345,Nelamangala Toll Plaza,E,Lane7,JXJGH,FRMAP,55,00-01-1900 13:13,366,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114346,Nelamangala Toll Plaza,E,Lane8,YUJDY,ZOLYS,30,00-01-1900 19:50,390,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114347,Nelamangala Toll Plaza,W,Lane2,VOJCO,OIROV,55,00-01-1900 14:25,393,VC4,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114350,Nelamangala Toll Plaza,E,Lane8,ZBKYG,HMKTP,320,00-01-1900 19:57,433,VC12,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114365,Nelamangala Toll Plaza,E,Lane8,NSJQH,YMFFB,55,00-01-1900 02:42,415,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114368,Nelamangala Toll Plaza,W,Lane1,YYEFY,AENSC,55,00-01-1900 09:47,423,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114369,Nelamangala Toll Plaza,E,Lane9,JUCOX,NIGSS,30,00-01-1900 12:01,382,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114372,Nelamangala Toll Plaza,W,Lane1,WMGZQ,CFCDC,55,00-01-1900 18:49,383,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114373,Nelamangala Toll Plaza,E,Lane6,MPGNA,SETUB,55,00-01-1900 13:12,386,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114374,Nelamangala Toll Plaza,E,Lane8,GDAYW,HRKWN,200,00-01-1900 07:38,375,VC10,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114377,Nelamangala Toll Plaza,W,Lane5,GHYTA,VNEZA,55,00-01-1900 16:12,415,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114379,Nelamangala Toll Plaza,E,Lane8,SSFSK,LDBPF,30,00-01-1900 09:09,368,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114404,Nelamangala Toll Plaza,E,Lane8,VSHMR,OJFQM,320,00-01-1900 20:02,418,VC13,T,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
114408,Nelamangala Toll Plaza,E,Lane6,YLTRC,HFCOV,30,00-01-1900 19:34,410,VC4,F,"13.0924871,77.3944374",National,Bangalore Rural,Karnataka
