SlNo.,merchant_name,direction,lane,tag_id,vehicle_regn_number,txn_amount,initiated_time,inn_rr_time_sec,vehicle_class_code,vehicle_comvehicle,geocode,merchant_sub_type,city,state
332900,Kaniminike Toll Plaza,S,N3,RCBEM,CTIFW,455,00-01-1900 12:41,57,VC12,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
332905,Kaniminike Toll Plaza,S,N4,YPQRF,ANIIR,290,00-01-1900 06:57,56,VC7,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
332913,Kaniminike Toll Plaza,S,N8,NMUFL,OTYRE,170,00-01-1900 11:12,46,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
332914,Kaniminike Toll Plaza,S,N4,OYKBT,EKYCI,170,00-01-1900 17:06,40,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
332917,Kaniminike Toll Plaza,S,N6,BXUMD,EGTQF,580,00-01-1900 13:36,50,VC10,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
332918,Kaniminike Toll Plaza,S,N6,TZRLR,PNPXF,170,00-01-1900 09:42,47,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
332925,Kaniminike Toll Plaza,S,N9,WWFFP,IIZWB,170,00-01-1900 08:04,56,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
332932,Kaniminike Toll Plaza,S,N8,JNSTP,BPHDX,170,00-01-1900 22:16,57,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
332933,Kaniminike Toll Plaza,S,N2,ADDGN,EGDBT,275,00-01-1900 23:18,38,VC5,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
332935,Kaniminike Toll Plaza,S,N4,JMMOL,HKQPE,580,00-01-1900 08:36,54,VC10,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
332937,Kaniminike Toll Plaza,S,N4,QPYVQ,OIBXV,290,00-01-1900 13:39,47,VC7,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
332942,Kaniminike Toll Plaza,S,N8,QXECH,LXDJH,85,00-01-1900 14:51,35,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
332944,Kaniminike Toll Plaza,S,N10,IKXDX,HKBTH,290,00-01-1900 23:14,57,VC7,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
332946,Kaniminike Toll Plaza,S,N7,JDAKN,ERHNL,85,00-01-1900 22:29,60,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
332949,Kaniminike Toll Plaza,S,N7,QPOZY,EGDAE,170,00-01-1900 08:58,57,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
332951,Kaniminike Toll Plaza,S,N8,EJEFK,EWKVV,275,00-01-1900 14:00,45,VC5,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
332952,Kaniminike Toll Plaza,S,N6,OGHAM,TMLPZ,85,00-01-1900 07:24,59,VC4,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
332962,Kaniminike Toll Plaza,S,N11,YVTGG,NZCEX,290,00-01-1900 08:13,48,VC7,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
332964,Kaniminike Toll Plaza,S,N6,ZHGCG,BKXLK,170,00-01-1900 16:37,53,VC4,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
332969,Kaniminike Toll Plaza,S,N6,VTPTV,GZCLQ,910,00-01-1900 10:57,57,VC13,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
332972,Kaniminike Toll Plaza,S,N9,TWPGG,IHFRN,170,00-01-1900 16:03,527,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
332977,Kaniminike Toll Plaza,S,N10,TDMZS,KRSWX,170,00-01-1900 13:06,50,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
332978,Kaniminike Toll Plaza,S,N6,XLGHI,XTJGO,170,00-01-1900 10:18,61,VC4,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
332989,Kaniminike Toll Plaza,S,N9,FUDSF,MNXXI,85,00-01-1900 17:38,50,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
332992,Kaniminike Toll Plaza,S,N10,PVXQJ,SFUEW,170,00-01-1900 17:24,323,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333004,Kaniminike Toll Plaza,S,N8,GEHYB,SFIZZ,910,00-01-1900 03:05,51,VC13,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333008,Kaniminike Toll Plaza,S,N6,OZORJ,MSPUJ,910,00-01-1900 04:29,59,VC12,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333009,Kaniminike Toll Plaza,S,N7,ETCPG,BKVLJ,170,00-01-1900 09:07,44,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333013,Kaniminike Toll Plaza,S,N8,KUMOP,LQXHL,170,00-01-1900 09:44,41,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333021,Kaniminike Toll Plaza,S,N4,FXCOO,INXVT,910,00-01-1900 02:06,59,VC12,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333024,Kaniminike Toll Plaza,S,N11,SHTLD,RSQNY,85,00-01-1900 21:43,41,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333038,Kaniminike Toll Plaza,S,N10,ZPBDJ,EOCHG,315,00-01-1900 08:27,53,VC11,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333049,Kaniminike Toll Plaza,S,N11,EAGXA,XTOSW,635,00-01-1900 20:28,61,VC11,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333060,Kaniminike Toll Plaza,S,N8,KWZMC,MWCXT,170,00-01-1900 10:53,60,VC4,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333064,Kaniminike Toll Plaza,S,N6,ATKBA,YMHNR,910,00-01-1900 09:19,61,VC13,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333065,Kaniminike Toll Plaza,S,N10,TYZAX,JUULH,170,00-01-1900 09:17,46,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333071,Kaniminike Toll Plaza,S,N4,WNYYS,RFVMD,170,00-01-1900 02:35,55,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333077,Kaniminike Toll Plaza,S,N4,JPSSJ,PZATW,170,00-01-1900 10:28,59,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333080,Kaniminike Toll Plaza,S,N10,KBLHI,FTUZK,275,00-01-1900 13:00,57,VC20,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333089,Kaniminike Toll Plaza,S,N3,ARZDT,FICVX,170,00-01-1900 08:08,59,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333092,Kaniminike Toll Plaza,S,N4,GBAIA,ZLTZU,170,00-01-1900 11:52,53,VC4,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333097,Kaniminike Toll Plaza,S,N10,ACKZX,XLYEW,170,00-01-1900 17:38,60,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333102,Kaniminike Toll Plaza,S,N9,JGMTN,NHMXL,170,00-01-1900 01:20,59,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333103,Kaniminike Toll Plaza,S,N3,EARXD,JDRJB,170,00-01-1900 08:29,47,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333112,Kaniminike Toll Plaza,S,N4,EMTXA,SQUCW,170,00-01-1900 10:12,41,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333115,Kaniminike Toll Plaza,S,N9,RJKZL,ZVHQR,290,00-01-1900 14:51,62,VC7,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333116,Kaniminike Toll Plaza,S,N9,WHIWF,HLAKW,170,00-01-1900 08:35,54,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333118,Kaniminike Toll Plaza,S,N10,PNICU,VGSLL,315,00-01-1900 17:03,51,VC11,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333126,Kaniminike Toll Plaza,S,N7,OGVNZ,AIEYJ,170,00-01-1900 08:16,44,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333127,Kaniminike Toll Plaza,S,N10,DASGF,QIHMG,85,00-01-1900 17:28,64,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333128,Kaniminike Toll Plaza,S,N4,HOUHL,QYLWS,170,00-01-1900 06:53,50,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333129,Kaniminike Toll Plaza,S,N7,JRWED,VLZGM,170,00-01-1900 11:15,58,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333130,Kaniminike Toll Plaza,S,N10,AZQMM,RXXMF,170,00-01-1900 18:26,51,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333138,Kaniminike Toll Plaza,S,N3,LFWWE,QLKXZ,170,00-01-1900 03:35,50,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333142,Kaniminike Toll Plaza,S,N7,CTVZS,GQHIV,580,00-01-1900 19:20,55,VC7,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333152,Kaniminike Toll Plaza,S,N3,TKGUH,IIATA,170,00-01-1900 13:21,56,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333158,Kaniminike Toll Plaza,S,N10,WAQVU,BSRQZ,170,00-01-1900 10:30,94,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333173,Kaniminike Toll Plaza,S,N7,PIXBF,POYWO,85,00-01-1900 22:22,44,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333175,Kaniminike Toll Plaza,S,N8,UEEFT,GGPXA,85,00-01-1900 21:14,46,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333177,Kaniminike Toll Plaza,S,N10,NUZSU,QEAKA,910,00-01-1900 04:46,69,VC13,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333179,Kaniminike Toll Plaza,S,N10,KIRCF,LQSHX,275,00-01-1900 10:03,61,VC5,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333180,Kaniminike Toll Plaza,S,N9,SDSLN,CBIBM,170,00-01-1900 07:34,153,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333182,Kaniminike Toll Plaza,S,N4,QWCWO,PQJFH,170,00-01-1900 13:29,47,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333189,Kaniminike Toll Plaza,S,N4,ISWHO,NEARO,170,00-01-1900 18:05,142,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333190,Kaniminike Toll Plaza,S,N10,JGCRM,EOQLG,170,00-01-1900 12:27,56,VC4,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333201,Kaniminike Toll Plaza,S,N11,CIOGK,OIXAA,290,00-01-1900 11:38,59,VC7,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333202,Kaniminike Toll Plaza,S,N11,EIPCI,RKEPN,170,00-01-1900 20:37,45,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333206,Kaniminike Toll Plaza,S,N9,LVWSE,BEUEV,170,00-01-1900 07:56,94,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333219,Kaniminike Toll Plaza,S,N8,OEGQK,DRFWY,170,00-01-1900 14:21,62,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333223,Kaniminike Toll Plaza,S,N8,GCETD,LDSHR,580,00-01-1900 22:23,41,VC10,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333224,Kaniminike Toll Plaza,S,N9,HMWHF,WVHJW,85,00-01-1900 21:24,59,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333225,Kaniminike Toll Plaza,S,N7,JJOMD,EAVCT,170,00-01-1900 10:36,57,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333229,Kaniminike Toll Plaza,S,N11,PUJHB,ZAQKM,85,00-01-1900 16:32,41,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333235,Kaniminike Toll Plaza,S,N4,XWCHL,DQZPS,170,00-01-1900 22:50,62,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333236,Kaniminike Toll Plaza,S,N4,YVWVK,VGLXU,170,00-01-1900 17:21,836,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333237,Kaniminike Toll Plaza,S,N9,VQLGN,JAMZB,910,00-01-1900 00:25,50,VC12,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333246,Kaniminike Toll Plaza,S,N10,YCZWE,HWNXD,170,00-01-1900 17:25,69021,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333252,Kaniminike Toll Plaza,S,N3,YCGZR,HGZBN,170,00-01-1900 13:01,49,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333254,Kaniminike Toll Plaza,S,N4,BNLUF,NJTIQ,170,00-01-1900 03:56,52,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333260,Kaniminike Toll Plaza,S,N7,MJOKK,RQKCG,170,00-01-1900 02:09,998,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333262,Kaniminike Toll Plaza,S,N7,VLKKQ,HHPDC,170,00-01-1900 10:47,57,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333263,Kaniminike Toll Plaza,S,N7,MLPPP,HCWFK,170,00-01-1900 11:17,49,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333264,Kaniminike Toll Plaza,S,N10,UHQNC,JZBDS,170,00-01-1900 17:24,288,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333267,Kaniminike Toll Plaza,S,N7,DDVJK,HLLXT,170,00-01-1900 07:09,59,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333271,Kaniminike Toll Plaza,S,N4,TXJUZ,JMWLI,85,00-01-1900 20:55,62,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333280,Kaniminike Toll Plaza,S,N4,JFADD,LUQYD,85,00-01-1900 04:03,41,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333283,Kaniminike Toll Plaza,S,N4,KQPTO,UPIWI,635,00-01-1900 13:19,49,VC11,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333289,Kaniminike Toll Plaza,S,N7,OZSBS,OCSTQ,170,00-01-1900 16:37,62,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333292,Kaniminike Toll Plaza,S,N8,DNNCU,VRZHX,275,00-01-1900 11:07,56,VC5,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333293,Kaniminike Toll Plaza,S,N7,HVUNW,JOGQC,85,00-01-1900 19:29,58,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333294,Kaniminike Toll Plaza,S,N6,KJLJG,VCAWM,170,00-01-1900 06:48,58,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333297,Kaniminike Toll Plaza,S,N9,HAFNC,XBJPN,170,00-01-1900 07:10,60,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333304,Kaniminike Toll Plaza,S,N7,TQFLF,DFSDX,170,00-01-1900 23:51,40,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333310,Kaniminike Toll Plaza,S,N7,GUCYR,JQKZG,170,00-01-1900 11:25,61,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333312,Kaniminike Toll Plaza,S,N11,DXPSU,DVRJK,170,00-01-1900 08:52,82,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333313,Kaniminike Toll Plaza,S,N4,SOYNI,BNJEA,170,00-01-1900 08:17,56,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333316,Kaniminike Toll Plaza,S,N7,YJLNE,BAPUU,170,00-01-1900 06:55,68,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333319,Kaniminike Toll Plaza,S,N8,DFTRL,CVNVI,170,00-01-1900 14:36,52,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333322,Kaniminike Toll Plaza,S,N3,KWQRF,ANUCU,170,00-01-1900 17:24,607,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333323,Kaniminike Toll Plaza,S,N4,YJKHU,VWRCD,170,00-01-1900 18:30,44,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333325,Kaniminike Toll Plaza,S,N7,PEHRB,UIJVZ,275,00-01-1900 22:37,63,VC5,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333329,Kaniminike Toll Plaza,S,N4,UEKEQ,GELBX,580,00-01-1900 14:16,41,VC7,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333337,Kaniminike Toll Plaza,S,N3,IWJRM,BMRPH,275,00-01-1900 09:23,63,VC5,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333340,Kaniminike Toll Plaza,S,N2,MRHBX,FSGTZ,85,00-01-1900 13:13,51,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333343,Kaniminike Toll Plaza,S,N4,BVBYN,AYBRL,635,00-01-1900 02:25,49,VC11,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333350,Kaniminike Toll Plaza,S,N7,CJHKF,EOFXR,275,00-01-1900 11:29,49,VC5,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333357,Kaniminike Toll Plaza,S,N9,PFITM,CSKMK,170,00-01-1900 11:09,55,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333360,Kaniminike Toll Plaza,S,N10,VEHEL,ERQPW,170,00-01-1900 07:58,43,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333362,Kaniminike Toll Plaza,S,N10,PCDBK,BVARO,85,00-01-1900 20:58,31,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333369,Kaniminike Toll Plaza,S,N7,AADLA,SEXRQ,580,00-01-1900 06:58,49,VC7,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333371,Kaniminike Toll Plaza,S,N6,LWPEN,KJIPP,170,00-01-1900 10:22,60,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333372,Kaniminike Toll Plaza,S,N9,ROEHU,EZSMS,170,00-01-1900 06:26,61,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333379,Kaniminike Toll Plaza,S,N10,QONII,LYHVL,170,00-01-1900 12:10,55,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333383,Kaniminike Toll Plaza,S,N4,DEXHN,LTBMY,170,00-01-1900 11:00,57,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333388,Kaniminike Toll Plaza,S,N3,MKOUQ,LYJMJ,170,00-01-1900 10:14,58,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333397,Kaniminike Toll Plaza,S,N9,KWWJX,DBHJV,170,00-01-1900 12:30,59,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333398,Kaniminike Toll Plaza,S,N4,NZEAD,CNMAQ,910,00-01-1900 09:45,47,VC12,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333401,Kaniminike Toll Plaza,S,N2,JPEVT,THSMZ,170,00-01-1900 21:18,64,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333407,Kaniminike Toll Plaza,S,N7,PIDEV,HWVJV,170,00-01-1900 15:41,46,VC4,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333408,Kaniminike Toll Plaza,S,N10,BOLBQ,TUENB,170,00-01-1900 10:58,57,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333411,Kaniminike Toll Plaza,S,N7,HZEJO,ZOFNW,580,00-01-1900 11:14,58,VC7,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333413,Kaniminike Toll Plaza,S,N8,LWHQE,NPPOQ,170,00-01-1900 10:04,46,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333414,Kaniminike Toll Plaza,S,N7,RWKAE,FAMNK,85,00-01-1900 20:17,55,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333423,Kaniminike Toll Plaza,S,N9,DAGLM,IOKYZ,85,00-01-1900 22:03,56,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333424,Kaniminike Toll Plaza,S,N4,TQKBI,KIBWG,170,00-01-1900 11:07,61,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333426,Kaniminike Toll Plaza,S,N11,YKMQN,WCNYO,170,00-01-1900 18:23,47,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333427,Kaniminike Toll Plaza,S,N7,KQUOJ,KAONA,910,00-01-1900 00:47,55,VC13,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333428,Kaniminike Toll Plaza,S,N7,NSFVX,ESUOE,275,00-01-1900 01:44,34,VC5,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333440,Kaniminike Toll Plaza,S,N8,UDDZE,GZNAQ,85,00-01-1900 12:09,61,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333444,Kaniminike Toll Plaza,S,N4,GGNHV,NVOCF,170,00-01-1900 10:06,48,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333457,Kaniminike Toll Plaza,S,N9,KGYHN,QGFPD,170,00-01-1900 16:18,61,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333463,Kaniminike Toll Plaza,S,N11,UWKQH,RSVCU,170,00-01-1900 11:20,55,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333472,Kaniminike Toll Plaza,S,N6,GPFEY,HSVGC,140,00-01-1900 10:57,54,VC20,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333474,Kaniminike Toll Plaza,S,N7,NALNI,JWZSW,170,00-01-1900 13:49,44,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333477,Kaniminike Toll Plaza,S,N8,ETMPC,UMWOL,275,00-01-1900 07:19,63,VC5,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333481,Kaniminike Toll Plaza,S,N9,LPEFN,VYNCB,635,00-01-1900 09:16,56,VC11,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333482,Kaniminike Toll Plaza,S,N4,GOBMN,IEPTE,85,00-01-1900 14:26,47,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333496,Kaniminike Toll Plaza,S,N9,EEEOD,CRMWZ,275,00-01-1900 05:07,42,VC5,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333499,Kaniminike Toll Plaza,S,N7,KCHBJ,YXGUG,170,00-01-1900 08:31,47,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333504,Kaniminike Toll Plaza,S,N6,VABHY,VVLRW,170,00-01-1900 13:03,48,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333511,Kaniminike Toll Plaza,S,N8,YVSNO,QTCNO,170,00-01-1900 09:59,60,VC4,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333512,Kaniminike Toll Plaza,S,N8,GCKXT,VGPFG,170,00-01-1900 22:59,49,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333518,Kaniminike Toll Plaza,S,N4,OSQRT,QQGNN,910,00-01-1900 08:42,47,VC12,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333520,Kaniminike Toll Plaza,S,N3,XZXQG,TFXJE,170,00-01-1900 06:44,57,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333525,Kaniminike Toll Plaza,S,N4,KNHOE,ITOUU,170,00-01-1900 11:18,43,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333531,Kaniminike Toll Plaza,S,N11,YYUZW,IQBCR,170,00-01-1900 18:18,60,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333557,Kaniminike Toll Plaza,S,N7,YGGAP,FBTQC,85,00-01-1900 02:41,61,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333560,Kaniminike Toll Plaza,S,N4,TBIPB,FHZCJ,910,00-01-1900 06:43,44,VC13,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333563,Kaniminike Toll Plaza,S,N9,MTEBZ,AMZQH,170,00-01-1900 13:56,38,VC4,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333565,Kaniminike Toll Plaza,S,N8,WGLSZ,APPNL,85,00-01-1900 18:03,44,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333567,Kaniminike Toll Plaza,S,N7,YEEVT,ZGTKO,140,00-01-1900 22:29,44,VC20,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333568,Kaniminike Toll Plaza,S,N7,LSCFS,QVFBO,170,00-01-1900 15:09,54,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333573,Kaniminike Toll Plaza,S,N8,FQVCQ,XDFHQ,170,00-01-1900 11:41,51,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333575,Kaniminike Toll Plaza,S,N8,LBIWU,STNFF,170,00-01-1900 08:28,49,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333580,Kaniminike Toll Plaza,S,N6,XQNOL,XAWNF,170,00-01-1900 13:56,61,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333582,Kaniminike Toll Plaza,S,N4,JCSDC,UVHGO,85,00-01-1900 18:14,47,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333587,Kaniminike Toll Plaza,S,N8,BVTPB,KUEJI,170,00-01-1900 13:22,40,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333591,Kaniminike Toll Plaza,S,N4,BHSBE,IZHDQ,910,00-01-1900 01:13,49,VC13,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333604,Kaniminike Toll Plaza,S,N11,ZGUZQ,TFETF,290,00-01-1900 11:41,45,VC7,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333609,Kaniminike Toll Plaza,S,N11,BRMUI,ZOBCL,580,00-01-1900 02:38,50,VC10,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333613,Kaniminike Toll Plaza,S,N11,QYXPS,AHVUL,170,00-01-1900 19:05,60,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333615,Kaniminike Toll Plaza,S,N6,EIKXL,VHUWK,85,00-01-1900 11:18,54,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333622,Kaniminike Toll Plaza,S,N6,ZNKYH,ASNHW,170,00-01-1900 11:56,43,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333625,Kaniminike Toll Plaza,S,N8,YZHHE,WQVUC,170,00-01-1900 22:51,61,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333633,Kaniminike Toll Plaza,S,N6,MGMMX,QJXTW,85,00-01-1900 18:49,44,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333636,Kaniminike Toll Plaza,S,N10,VYHQV,FEDVD,170,00-01-1900 17:24,318,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333637,Kaniminike Toll Plaza,S,N7,GKOVD,OZMJB,140,00-01-1900 23:02,49,VC20,T,"12.859600, 77.431110",National,Bengaluru,Karnataka
333642,Kaniminike Toll Plaza,S,N8,UZOFY,SIJFW,85,00-01-1900 18:47,56,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
333645,Kaniminike Toll Plaza,S,N10,ZXHTX,PNJSK,170,00-01-1900 23:20,56,VC4,F,"12.859600, 77.431110",National,Bengaluru,Karnataka
