SlNo.,merchant_name,direction,lane,tag_id,vehicle_regn_number,txn_amount,initiated_time,inn_rr_time_sec,vehicle_class_code,vehicle_comvehicle,geocode,merchant_sub_type,city,state
377,Bannerghatta Road (P2) Plaza,S,P2BX2,DHTYX,YNBYK,110,00-01-1900 19:43,4156,VC20,T,"12.850056,77.588333",State,Bengaluru,Karnataka
381,Bannerghatta Road (P2) Plaza,S,P2BX1,FEKGA,GQKVM,850,00-01-1900 01:32,174124,VC12,T,"12.850056,77.588333",State,Bengaluru,Karnataka
383,Bannerghatta Road (P2) Plaza,S,P2BX4,BUCKR,TWWTM,150,00-01-1900 09:12,153,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
385,Bannerghatta Road (P2) Plaza,S,P2BX2,ZLIVF,XSTZG,225,00-01-1900 00:58,123,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
387,Bannerghatta Road (P2) Plaza,S,P2AX1,HGOLF,JXIGT,60,00-01-1900 19:03,4452,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
388,Bannerghatta Road (P2) Plaza,S,P2AX1,ICPQT,TDTCP,60,00-01-1900 20:59,3129,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
390,Bannerghatta Road (P2) Plaza,S,P2BX4,YOMQX,WBVMZ,175,00-01-1900 08:53,156,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
392,Bannerghatta Road (P2) Plaza,S,P2AX1,YTGIS,ZOADU,65,00-01-1900 19:53,4097,VC9,T,"12.850056,77.588333",State,Bengaluru,Karnataka
397,Bannerghatta Road (P2) Plaza,S,P2BX1,CETAD,NJYQM,311,00-01-1900 18:39,4661,VC10,T,"12.850056,77.588333",State,Bengaluru,Karnataka
400,Bannerghatta Road (P2) Plaza,S,P2BX4,TBULE,ZZZKQ,225,00-01-1900 09:30,131,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
402,Bannerghatta Road (P2) Plaza,S,P2BX2,NYHHX,ISXAI,150,00-01-1900 07:24,81,VC20,T,"12.850056,77.588333",State,Bengaluru,Karnataka
403,Bannerghatta Road (P2) Plaza,S,P2AX1,EAWWH,FSZOD,60,00-01-1900 21:16,2726,VC4,T,"12.850056,77.588333",State,Bengaluru,Karnataka
407,Bannerghatta Road (P2) Plaza,S,P2AX1,WDCKK,DVXJM,60,00-01-1900 20:49,3489,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
409,Bannerghatta Road (P2) Plaza,S,P2BX2,DKOKV,PXUHL,110,00-01-1900 11:07,206,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
411,Bannerghatta Road (P2) Plaza,S,P2BX2,MIHHF,EZLPP,150,00-01-1900 17:53,5030,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
414,Bannerghatta Road (P2) Plaza,S,P2AX1,TTOPD,XTPWV,60,00-01-1900 20:05,3864,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
443,Bannerghatta Road (P2) Plaza,S,P2BX4,XXIOE,FHJKL,150,00-01-1900 10:22,138,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
448,Bannerghatta Road (P2) Plaza,S,P2BX1,ASIWX,JOOJL,45,00-01-1900 01:28,121441,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
449,Bannerghatta Road (P2) Plaza,S,P2BX2,PTUDI,ZHQDM,150,00-01-1900 20:07,3899,VC4,T,"12.850056,77.588333",State,Bengaluru,Karnataka
451,Bannerghatta Road (P2) Plaza,S,P2BX2,ICXAY,KZKOU,150,00-01-1900 18:39,4644,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
452,Bannerghatta Road (P2) Plaza,S,P2BX1,JLNTJ,HPPMZ,175,00-01-1900 01:26,147943,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
454,Bannerghatta Road (P2) Plaza,S,P2BX2,EODVR,SURNS,1275,00-01-1900 07:03,151,VC13,T,"12.850056,77.588333",State,Bengaluru,Karnataka
456,Bannerghatta Road (P2) Plaza,S,P2BX2,FYICY,XJEVK,225,00-01-1900 18:45,4572,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
459,Bannerghatta Road (P2) Plaza,S,P2AX1,IPZSI,CGRSY,60,00-01-1900 02:28,115626,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
460,Bannerghatta Road (P2) Plaza,S,P2BX2,REQHS,AAXKE,175,00-01-1900 21:45,1501,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
470,Bannerghatta Road (P2) Plaza,S,P2AX1,SKFXO,OLWPX,65,00-01-1900 15:18,8336,VC5,T,"12.850056,77.588333",State,Bengaluru,Karnataka
471,Bannerghatta Road (P2) Plaza,S,P2AX1,MZTKB,EWLZX,60,00-01-1900 02:28,161,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
472,Bannerghatta Road (P2) Plaza,S,P2BX2,CFPVE,LFAYM,45,00-01-1900 02:25,101894,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
474,Bannerghatta Road (P2) Plaza,S,P2BX1,ZGFFK,UKJPI,110,00-01-1900 16:17,106348,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
475,Bannerghatta Road (P2) Plaza,S,P2BX2,FYEDW,QJCSU,175,00-01-1900 15:52,7502,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
477,Bannerghatta Road (P2) Plaza,S,P2AX1,BUELZ,XYUZI,60,00-01-1900 07:47,102,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
478,Bannerghatta Road (P2) Plaza,S,P2AX1,XBLFS,RAZUJ,60,00-01-1900 20:25,3794,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
479,Bannerghatta Road (P2) Plaza,S,P2BX2,UTHMB,JJCAQ,150,00-01-1900 07:24,76,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
485,Bannerghatta Road (P2) Plaza,S,P2BX2,QLSLY,DCSFT,110,00-01-1900 22:30,155,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
486,Bannerghatta Road (P2) Plaza,S,P2BX2,RFOSC,IVSYP,311,00-01-1900 09:49,116,VC10,T,"12.850056,77.588333",State,Bengaluru,Karnataka
487,Bannerghatta Road (P2) Plaza,S,P2BX2,BYHZP,SHVKV,45,00-01-1900 02:14,143818,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
852,Bannerghatta Road (P2) Plaza,S,P2BX1,BERCE,JJMGY,325,00-01-1900 02:18,141874,VC10,T,"12.850056,77.588333",State,Bengaluru,Karnataka
853,Bannerghatta Road (P2) Plaza,S,P2BX1,EJADX,LTJQU,240,00-01-1900 16:29,83132,VC5,T,"12.850056,77.588333",State,Bengaluru,Karnataka
856,Bannerghatta Road (P2) Plaza,S,P2BX2,CZIJR,FRBAI,110,00-01-1900 07:55,442,VC4,T,"12.850056,77.588333",State,Bengaluru,Karnataka
857,Bannerghatta Road (P2) Plaza,S,P2AX1,INCCK,TCCCD,170,00-01-1900 05:33,161,VC7,F,"12.850056,77.588333",State,Bengaluru,Karnataka
859,Bannerghatta Road (P2) Plaza,S,P2BX2,BNPRS,XJHLZ,110,00-01-1900 01:34,72,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
863,Bannerghatta Road (P2) Plaza,S,P2AX1,CTFKI,EGQCD,60,00-01-1900 10:44,202,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
864,Bannerghatta Road (P2) Plaza,S,P2AX1,TCXVR,NXWCX,60,00-01-1900 15:09,172573,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
865,Bannerghatta Road (P2) Plaza,S,P2BX2,UCIMY,ERGQR,150,00-01-1900 07:47,111,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
866,Bannerghatta Road (P2) Plaza,S,P2AX1,ZWWCC,MPEIH,60,00-01-1900 13:44,70222,VC20,F,"12.850056,77.588333",State,Bengaluru,Karnataka
869,Bannerghatta Road (P2) Plaza,S,P2AX1,EIUKX,GUXSE,65,00-01-1900 17:23,5730,VC5,F,"12.850056,77.588333",State,Bengaluru,Karnataka
870,Bannerghatta Road (P2) Plaza,S,P2AX1,BQETJ,HVSFL,60,00-01-1900 15:52,7568,VC20,T,"12.850056,77.588333",State,Bengaluru,Karnataka
871,Bannerghatta Road (P2) Plaza,S,P2AX1,UQFWQ,WHXEF,115,00-01-1900 16:57,6243,VC10,T,"12.850056,77.588333",State,Bengaluru,Karnataka
873,Bannerghatta Road (P2) Plaza,S,P2AX1,TVSZW,WWORY,60,00-01-1900 22:17,85,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
874,Bannerghatta Road (P2) Plaza,S,P2AX1,CCLGK,JPJXE,250,00-01-1900 16:19,108668,VC12,T,"12.850056,77.588333",State,Bengaluru,Karnataka
875,Bannerghatta Road (P2) Plaza,S,P2AX1,XJBZT,DJHPV,65,00-01-1900 13:44,97523,VC5,F,"12.850056,77.588333",State,Bengaluru,Karnataka
876,Bannerghatta Road (P2) Plaza,S,P2AX1,ONLAA,GSAUD,375,00-01-1900 10:04,57208,VC13,T,"12.850056,77.588333",State,Bengaluru,Karnataka
877,Bannerghatta Road (P2) Plaza,S,P2BX2,ZZYWR,IOWNE,150,00-01-1900 15:21,8238,VC5,T,"12.850056,77.588333",State,Bengaluru,Karnataka
878,Bannerghatta Road (P2) Plaza,S,P2AX1,AXYWM,MRTRR,60,00-01-1900 16:15,6998,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
879,Bannerghatta Road (P2) Plaza,S,P2AX1,EFLJK,LNAQY,60,00-01-1900 09:00,138,VC4,T,"12.850056,77.588333",State,Bengaluru,Karnataka
880,Bannerghatta Road (P2) Plaza,S,P2BX2,HRYGI,LAIFZ,150,00-01-1900 16:25,6649,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
881,Bannerghatta Road (P2) Plaza,S,P2BX1,YYDTE,BVHAX,80,00-01-1900 16:07,71595,VC4,T,"12.850056,77.588333",State,Bengaluru,Karnataka
885,Bannerghatta Road (P2) Plaza,S,P2AX1,XMVWH,IKXGO,60,00-01-1900 21:17,2735,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
887,Bannerghatta Road (P2) Plaza,S,P2BX2,KPJJI,APZQJ,264,00-01-1900 00:06,98,VC10,T,"12.850056,77.588333",State,Bengaluru,Karnataka
889,Bannerghatta Road (P2) Plaza,S,P2BX2,JSJIJ,XIIOD,80,00-01-1900 07:40,180,VC4,T,"12.850056,77.588333",State,Bengaluru,Karnataka
891,Bannerghatta Road (P2) Plaza,S,P2BX1,CAVNR,KXYNY,405,00-01-1900 20:55,3321,VC10,T,"12.850056,77.588333",State,Bengaluru,Karnataka
893,Bannerghatta Road (P2) Plaza,S,P2BX2,WYKWR,NYBMP,110,00-01-1900 18:17,4746,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
894,Bannerghatta Road (P2) Plaza,S,P2BX1,RIRWH,LTOQH,110,00-01-1900 14:04,69415,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
939,Bannerghatta Road (P2) Plaza,S,P2AX1,QHZQQ,GVLIG,60,00-01-1900 20:25,3764,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
940,Bannerghatta Road (P2) Plaza,S,P2BX1,OSUVJ,HAJIH,110,00-01-1900 21:10,2957,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
941,Bannerghatta Road (P2) Plaza,S,P2BX4,VAJQT,YHLUS,110,00-01-1900 09:00,109,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
947,Bannerghatta Road (P2) Plaza,S,P2BX1,BLNAB,RHFUZ,45,00-01-1900 01:18,98517,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
948,Bannerghatta Road (P2) Plaza,S,P2BX1,PQTDA,LHTNX,45,00-01-1900 21:24,2362,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
952,Bannerghatta Road (P2) Plaza,S,P2BX2,OJHUG,NJLPA,150,00-01-1900 02:10,195,VC20,T,"12.850056,77.588333",State,Bengaluru,Karnataka
953,Bannerghatta Road (P2) Plaza,S,P2BX1,VVOBB,MKUEY,150,00-01-1900 01:34,118025,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
954,Bannerghatta Road (P2) Plaza,S,P2BX4,NNQRS,FQYXI,80,00-01-1900 10:14,138,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
956,Bannerghatta Road (P2) Plaza,S,P2BX2,SDUMH,LMKHE,190,00-01-1900 08:53,150,VC5,T,"12.850056,77.588333",State,Bengaluru,Karnataka
960,Bannerghatta Road (P2) Plaza,S,P2BX1,XOPLI,ZFUXO,190,00-01-1900 02:22,149932,VC5,T,"12.850056,77.588333",State,Bengaluru,Karnataka
964,Bannerghatta Road (P2) Plaza,S,P2BX2,RDMPY,GLWJP,110,00-01-1900 14:19,11255,VC20,T,"12.850056,77.588333",State,Bengaluru,Karnataka
968,Bannerghatta Road (P2) Plaza,S,P2BX1,WTVFP,RZJZP,425,00-01-1900 17:09,85106,VC11,T,"12.850056,77.588333",State,Bengaluru,Karnataka
969,Bannerghatta Road (P2) Plaza,S,P2AX1,YRKKC,VMJHX,60,00-01-1900 16:27,80425,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
973,Bannerghatta Road (P2) Plaza,S,P2AX1,MCGZL,EHBLM,60,00-01-1900 10:18,126,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
975,Bannerghatta Road (P2) Plaza,S,P2BX2,VIWGX,QGTJI,150,00-01-1900 15:34,7641,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
979,Bannerghatta Road (P2) Plaza,S,P2BX2,KELHH,EYDAK,45,00-01-1900 20:41,3561,VC5,T,"12.850056,77.588333",State,Bengaluru,Karnataka
981,Bannerghatta Road (P2) Plaza,S,P2BX2,SUMYI,GYXTN,405,00-01-1900 05:35,103,VC10,T,"12.850056,77.588333",State,Bengaluru,Karnataka
984,Bannerghatta Road (P2) Plaza,S,P2BX1,PYPSL,HGMUK,110,00-01-1900 16:41,6459,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
985,Bannerghatta Road (P2) Plaza,S,P2BX4,MFKBN,YZEUP,150,00-01-1900 19:07,4382,VC4,T,"12.850056,77.588333",State,Bengaluru,Karnataka
988,Bannerghatta Road (P2) Plaza,S,P2BX2,CPIPX,ZBOTZ,110,00-01-1900 19:07,4406,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
991,Bannerghatta Road (P2) Plaza,S,P2BX4,UUTEB,GKSYE,225,00-01-1900 09:34,191,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
993,Bannerghatta Road (P2) Plaza,S,P2AX1,MBMTU,ONYKX,60,00-01-1900 13:42,85476,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
996,Bannerghatta Road (P2) Plaza,S,P2BX2,JJJMM,QIRIN,45,00-01-1900 17:14,75477,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
998,Bannerghatta Road (P2) Plaza,S,P2AX1,IAYVV,UJHHB,60,00-01-1900 18:01,4828,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
1001,Bannerghatta Road (P2) Plaza,S,P2BX2,KKCNR,EROLR,225,00-01-1900 22:24,133,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2460,Bannerghatta Road (P2) Plaza,S,P2BX2,PORFX,BHTRO,110,00-01-1900 02:28,107258,VC4,T,"12.850056,77.588333",State,Bengaluru,Karnataka
2462,Bannerghatta Road (P2) Plaza,S,P2BX2,JWOGL,DWBNM,110,00-01-1900 22:34,223,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2464,Bannerghatta Road (P2) Plaza,S,P2BX1,OTLCG,GPFIR,45,00-01-1900 17:15,5964,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2467,Bannerghatta Road (P2) Plaza,S,P2BX2,EGAFC,OQJGR,225,00-01-1900 16:27,6645,VC20,T,"12.850056,77.588333",State,Bengaluru,Karnataka
2468,Bannerghatta Road (P2) Plaza,S,P2AX1,EFHQD,QQDTX,60,00-01-1900 06:04,225,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2469,Bannerghatta Road (P2) Plaza,S,P2BX4,WRMUF,ZRYKA,225,00-01-1900 09:44,211,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2472,Bannerghatta Road (P2) Plaza,S,P2BX1,HRKHS,BLDHY,225,00-01-1900 20:47,3633,VC4,T,"12.850056,77.588333",State,Bengaluru,Karnataka
2473,Bannerghatta Road (P2) Plaza,S,P2BX2,PFEBB,WBSCT,45,00-01-1900 16:05,82638,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2474,Bannerghatta Road (P2) Plaza,S,P2AX1,XHMNS,RVUFW,60,00-01-1900 17:21,5841,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2475,Bannerghatta Road (P2) Plaza,S,P2BX2,AXBKB,YTVDX,150,00-01-1900 09:49,110,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2477,Bannerghatta Road (P2) Plaza,S,P2BX2,ZCMBS,WYQOX,45,00-01-1900 17:35,5610,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2478,Bannerghatta Road (P2) Plaza,S,P2BX1,UKGKN,EKUXS,110,00-01-1900 16:05,104507,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2479,Bannerghatta Road (P2) Plaza,S,P2BX2,QTVQB,DKZFW,150,00-01-1900 05:58,166,VC20,T,"12.850056,77.588333",State,Bengaluru,Karnataka
2487,Bannerghatta Road (P2) Plaza,S,P2AX1,QMXCW,OQZHR,60,00-01-1900 21:01,3095,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2488,Bannerghatta Road (P2) Plaza,S,P2AX1,IVCLI,BVPLI,1275,00-01-1900 16:47,100388,VC13,T,"12.850056,77.588333",State,Bengaluru,Karnataka
2490,Bannerghatta Road (P2) Plaza,S,P2AX1,PQYKF,ZIECJ,115,00-01-1900 16:43,6380,VC10,T,"12.850056,77.588333",State,Bengaluru,Karnataka
2491,Bannerghatta Road (P2) Plaza,S,P2BX2,QVKID,MHCHT,110,00-01-1900 16:57,122608,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2494,Bannerghatta Road (P2) Plaza,S,P2AX1,QAYWU,LRBGT,60,00-01-1900 01:06,100498,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2495,Bannerghatta Road (P2) Plaza,S,P2AX1,OFQPH,LKRCU,170,00-01-1900 15:42,7621,VC7,T,"12.850056,77.588333",State,Bengaluru,Karnataka
2506,Bannerghatta Road (P2) Plaza,S,P2AX1,JZHQU,VVYZZ,60,00-01-1900 21:30,5247,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2507,Bannerghatta Road (P2) Plaza,S,P2AX1,ZOGVW,NVZRA,60,00-01-1900 16:25,6575,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2511,Bannerghatta Road (P2) Plaza,S,P2BX2,HPCYY,BGBWR,405,00-01-1900 16:09,7098,VC10,T,"12.850056,77.588333",State,Bengaluru,Karnataka
2516,Bannerghatta Road (P2) Plaza,S,P2BX2,UYIIU,FKYBN,115,00-01-1900 01:04,146,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2517,Bannerghatta Road (P2) Plaza,S,P2BX2,BBIUC,BRRGU,110,00-01-1900 14:21,11060,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2520,Bannerghatta Road (P2) Plaza,S,P2BX2,HBPLM,VGKPK,150,00-01-1900 14:25,11337,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2521,Bannerghatta Road (P2) Plaza,S,P2AX1,ZEESS,BFGLW,60,00-01-1900 05:50,203,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2522,Bannerghatta Road (P2) Plaza,S,P2BX1,XDEEJ,MTFQG,425,00-01-1900 01:02,142670,VC11,T,"12.850056,77.588333",State,Bengaluru,Karnataka
2524,Bannerghatta Road (P2) Plaza,S,P2AX1,IWSDO,TGYUS,60,00-01-1900 19:17,4295,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2529,Bannerghatta Road (P2) Plaza,S,P2AX1,FJBHM,ITUZD,60,00-01-1900 13:43,104898,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2532,Bannerghatta Road (P2) Plaza,S,P2AX1,MDPFI,IBZIA,60,00-01-1900 18:19,4734,VC20,T,"12.850056,77.588333",State,Bengaluru,Karnataka
2540,Bannerghatta Road (P2) Plaza,S,P2AX1,HNNJV,GLWBB,65,00-01-1900 15:23,8375,VC5,T,"12.850056,77.588333",State,Bengaluru,Karnataka
2542,Bannerghatta Road (P2) Plaza,S,P2BX1,TMXPA,QRFZO,175,00-01-1900 21:13,2831,VC20,T,"12.850056,77.588333",State,Bengaluru,Karnataka
2777,Bannerghatta Road (P2) Plaza,S,P2BX2,HKJSJ,IRPEZ,110,00-01-1900 20:31,3676,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2778,Bannerghatta Road (P2) Plaza,S,P2AX1,VEEKN,WVOBU,110,00-01-1900 02:01,128,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2780,Bannerghatta Road (P2) Plaza,S,P2BX2,ZOIDD,OGBGD,45,00-01-1900 17:05,98474,VC5,T,"12.850056,77.588333",State,Bengaluru,Karnataka
2784,Bannerghatta Road (P2) Plaza,S,P2BX1,XOYDK,IENQN,175,00-01-1900 01:14,110830,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2785,Bannerghatta Road (P2) Plaza,S,P2BX2,MYOFV,CWOQI,150,00-01-1900 15:02,9025,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2787,Bannerghatta Road (P2) Plaza,S,P2BX4,KPZFK,VWPSY,80,00-01-1900 16:34,6516,VC9,T,"12.850056,77.588333",State,Bengaluru,Karnataka
2788,Bannerghatta Road (P2) Plaza,S,P2AX1,PZHEY,JVHDM,60,00-01-1900 17:33,5666,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2789,Bannerghatta Road (P2) Plaza,S,P2AX1,WVQYT,BJCXD,60,00-01-1900 19:23,4250,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2793,Bannerghatta Road (P2) Plaza,S,P2BX1,ZPHAW,ECEWC,80,00-01-1900 18:15,4818,VC4,T,"12.850056,77.588333",State,Bengaluru,Karnataka
2796,Bannerghatta Road (P2) Plaza,S,P2BX2,QOKCA,FVWMF,225,00-01-1900 06:57,167,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2799,Bannerghatta Road (P2) Plaza,S,P2BX2,XTKEB,RXMYM,150,00-01-1900 17:57,4912,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2800,Bannerghatta Road (P2) Plaza,S,P2AX1,YURQM,OKLSZ,60,00-01-1900 08:16,123,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2804,Bannerghatta Road (P2) Plaza,S,P2BX1,WLZFK,GNTHO,225,00-01-1900 01:40,143841,VC20,T,"12.850056,77.588333",State,Bengaluru,Karnataka
2806,Bannerghatta Road (P2) Plaza,S,P2BX4,YQHLK,GHPCO,110,00-01-1900 16:19,80158,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2807,Bannerghatta Road (P2) Plaza,S,P2BX2,IWZZJ,EAHGO,150,00-01-1900 15:53,7412,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2808,Bannerghatta Road (P2) Plaza,S,P2BX1,ZJXFM,MOZZQ,225,00-01-1900 16:41,6388,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2809,Bannerghatta Road (P2) Plaza,S,P2BX1,TNTII,TETPE,45,00-01-1900 19:39,4151,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2812,Bannerghatta Road (P2) Plaza,S,P2BX2,FSBUU,ZXXOE,225,00-01-1900 06:30,115,VC20,T,"12.850056,77.588333",State,Bengaluru,Karnataka
2813,Bannerghatta Road (P2) Plaza,S,P2BX2,BVKYY,DWFKO,110,00-01-1900 00:30,113,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2815,Bannerghatta Road (P2) Plaza,N,P01,JLXGK,UCQGP,50,00-01-1900 13:49,77256,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
2816,Bannerghatta Road (P2) Plaza,S,P2BX1,LQXPR,VJBEE,110,00-01-1900 18:25,4646,VC20,T,"12.850056,77.588333",State,Bengaluru,Karnataka
2818,Bannerghatta Road (P2) Plaza,S,P2BX2,IMXFD,GOGYG,305,00-01-1900 21:52,896,VC5,T,"12.850056,77.588333",State,Bengaluru,Karnataka
2819,Bannerghatta Road (P2) Plaza,S,P2BX2,CBGPR,TAETI,150,00-01-1900 02:26,123705,VC5,T,"12.850056,77.588333",State,Bengaluru,Karnataka
3780,Bannerghatta Road (P2) Plaza,S,P2BX1,HNFCT,VFILH,45,00-01-1900 01:24,163273,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
3783,Bannerghatta Road (P2) Plaza,S,P2BX1,HTFIP,RWMLO,175,00-01-1900 01:23,103210,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
3787,Bannerghatta Road (P2) Plaza,S,P2BX2,VQMOR,WXRID,45,00-01-1900 01:54,149350,VC5,T,"12.850056,77.588333",State,Bengaluru,Karnataka
3788,Bannerghatta Road (P2) Plaza,S,P2BX4,ZYWFJ,BKDWD,150,00-01-1900 15:47,7452,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
3791,Bannerghatta Road (P2) Plaza,S,P2BX2,KULBH,IMKYB,110,00-01-1900 02:09,143648,VC20,T,"12.850056,77.588333",State,Bengaluru,Karnataka
3792,Bannerghatta Road (P2) Plaza,S,P2BX2,IUOIC,FAKAO,325,00-01-1900 01:34,125,VC11,T,"12.850056,77.588333",State,Bengaluru,Karnataka
3793,Bannerghatta Road (P2) Plaza,S,P2AX1,YRAYZ,VCJEA,60,00-01-1900 17:19,5844,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
3794,Bannerghatta Road (P2) Plaza,S,P2BX1,SQCHE,RJNLI,60,00-01-1900 01:30,153534,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
3795,Bannerghatta Road (P2) Plaza,S,P2BX4,GYOZP,XGUTA,110,00-01-1900 09:49,159,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
3797,Bannerghatta Road (P2) Plaza,S,P2BX2,BXHPK,STBTQ,150,00-01-1900 08:18,171,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
3798,Bannerghatta Road (P2) Plaza,S,P2BX2,PRJFZ,VROZL,110,00-01-1900 18:55,4526,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
3799,Bannerghatta Road (P2) Plaza,S,P2BX2,TXCRO,JQZTB,45,00-01-1900 16:13,79411,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
3800,Bannerghatta Road (P2) Plaza,S,P2BX1,QSJUC,QEZVA,150,00-01-1900 15:13,8188,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
3801,Bannerghatta Road (P2) Plaza,S,P2BX1,JALXQ,BZIBE,45,00-01-1900 01:22,144338,VC4,F,"12.850056,77.588333",State,Bengaluru,Karnataka
